step,Metrics/loss,lr
304,5.358704090118408,0.001
305,5.387942314147949,0.001
306,5.383618354797363,0.001
307,5.377297401428223,0.001
308,5.35270881652832,0.001
309,5.387361526489258,0.001
310,5.40368127822876,0.001
311,5.31976842880249,0.001
312,5.38931131362915,0.001
313,5.372243404388428,0.001
314,5.352348327636719,0.001
315,5.347012996673584,0.001
316,5.3672919273376465,0.001
317,5.369208335876465,0.001
318,5.345845699310303,0.001
319,5.329975605010986,0.001
320,5.369387626647949,0.001
321,5.334490776062012,0.001
322,5.321706771850586,0.001
323,5.31370735168457,0.001
324,5.30816125869751,0.001
325,5.289053916931152,0.001
326,5.316842555999756,0.001
327,5.272696018218994,0.001
328,5.281484127044678,0.001
329,5.284234046936035,0.001
330,5.290268421173096,0.001
331,5.243189811706543,0.001
332,5.275145053863525,0.001
333,5.280184268951416,0.001
334,5.261760234832764,0.001
335,5.26833963394165,0.001
336,5.226235866546631,0.001
337,5.322370529174805,0.001
338,5.2570600509643555,0.001
339,5.326328277587891,0.001
340,5.281728744506836,0.001
341,5.189980506896973,0.001
342,5.231013774871826,0.001
343,5.187012672424316,0.001
344,5.264906883239746,0.001
345,5.240045547485352,0.001
346,5.2030510902404785,0.001
347,5.202490329742432,0.001
348,5.182484149932861,0.001
349,5.215319633483887,0.001
350,5.167698860168457,0.001
351,5.1732869148254395,0.001
352,5.215461730957031,0.001
353,5.245384216308594,0.001
354,5.090707778930664,0.001
355,5.22215461730957,0.001
356,5.187263011932373,0.001
357,5.194799423217773,0.001
358,5.169804096221924,0.001
359,5.189246654510498,0.001
360,5.121273994445801,0.001
361,5.178827285766602,0.001
362,5.259973049163818,0.001
363,5.12135124206543,0.001
364,5.140873432159424,0.001
365,5.117090225219727,0.001
366,5.152787685394287,0.001
367,5.152016639709473,0.001
368,5.144672393798828,0.001
369,5.14894437789917,0.001
370,5.133453369140625,0.001
371,5.1567583084106445,0.001
372,5.105302333831787,0.001
373,5.127422332763672,0.001
374,5.158637046813965,0.001
375,5.10059928894043,0.001
376,5.1365203857421875,0.001
377,5.133583068847656,0.001
378,5.073080539703369,0.001
379,5.116159915924072,0.001
380,5.010581016540527,0.001
381,5.0535569190979,0.001
382,5.055962562561035,0.001
383,5.094720363616943,0.001
384,5.043222427368164,0.001
385,5.036576271057129,0.001
386,5.0106916427612305,0.001
387,5.113180637359619,0.001
388,5.0946855545043945,0.001
389,5.1024088859558105,0.001
390,5.024512767791748,0.001
391,5.074084758758545,0.001
392,5.024691104888916,0.001
393,5.048422813415527,0.001
394,5.015200138092041,0.001
395,5.076494216918945,0.001
396,4.992402076721191,0.001
397,5.0415544509887695,0.001
398,5.052137851715088,0.001
399,5.035240173339844,0.001
400,5.105412483215332,0.001
401,4.996391773223877,0.001
402,4.988729000091553,0.001
403,5.034552574157715,0.001
404,5.007412910461426,0.001
405,5.051999568939209,0.001
406,5.0822272300720215,0.001
407,5.041121959686279,0.001
408,4.990746021270752,0.001
409,5.044588565826416,0.001
410,4.99467658996582,0.001
411,4.99631929397583,0.001
412,5.028387546539307,0.001
413,5.000955104827881,0.001
414,4.971184730529785,0.001
415,4.956418991088867,0.001
416,5.011269569396973,0.001
417,4.989343166351318,0.001
418,4.972412109375,0.001
419,4.963702201843262,0.001
420,4.981807231903076,0.001
421,4.977197647094727,0.001
422,4.990347385406494,0.001
423,4.952568531036377,0.001
424,4.968320369720459,0.001
425,4.911613464355469,0.001
426,4.954925060272217,0.001
427,4.984445571899414,0.001
428,4.958698749542236,0.001
429,4.951747894287109,0.001
430,4.920016288757324,0.001
431,4.927023410797119,0.001
432,4.929294586181641,0.001
433,4.89763879776001,0.001
434,4.887851238250732,0.001
435,4.956977367401123,0.001
436,4.984665870666504,0.001
437,4.866115570068359,0.001
438,4.948324680328369,0.001
439,4.938911437988281,0.001
440,4.9474945068359375,0.001
441,4.937249183654785,0.001
442,4.9545745849609375,0.001
443,4.895553112030029,0.001
444,4.98448371887207,0.001
445,4.941349506378174,0.001
446,4.8880696296691895,0.001
447,4.870748043060303,0.001
448,4.965795516967773,0.001
449,4.916925430297852,0.001
450,4.916171073913574,0.001
451,4.889219760894775,0.001
452,4.857970237731934,0.001
453,4.895491123199463,0.001
454,4.937392234802246,0.001
455,4.877949237823486,0.001
456,4.908966064453125,0.001
457,4.867803573608398,0.001
458,4.871557235717773,0.001
459,4.9077348709106445,0.001
460,4.847968578338623,0.001
461,4.834570407867432,0.001
462,4.9348015785217285,0.001
463,4.821673393249512,0.001
464,4.860890865325928,0.001
465,4.865513324737549,0.001
466,4.84674072265625,0.001
467,4.839090824127197,0.001
468,4.866816520690918,0.001
469,4.891518592834473,0.001
470,4.847582817077637,0.001
471,4.8526506423950195,0.001
472,4.810368061065674,0.001
473,4.828876972198486,0.001
474,4.803679943084717,0.001
475,4.815025806427002,0.001
476,4.810460567474365,0.001
477,4.8253350257873535,0.001
478,4.827375411987305,0.001
479,4.867624282836914,0.001
480,4.796154022216797,0.001
481,4.82496452331543,0.001
482,4.867783069610596,0.001
483,4.8371758460998535,0.001
484,4.822584629058838,0.001
485,4.8055033683776855,0.001
486,4.791727542877197,0.001
487,4.838578224182129,0.001
488,4.759908199310303,0.001
489,4.80175256729126,0.001
490,4.7855963706970215,0.001
491,4.820501327514648,0.001
492,4.83789587020874,0.001
493,4.810176849365234,0.001
494,4.701002597808838,0.001
495,4.799559593200684,0.001
496,4.785758972167969,0.001
497,4.794027805328369,0.001
498,4.746423244476318,0.001
499,4.785177230834961,0.001
500,4.812017917633057,0.001
501,4.791845798492432,0.001
502,4.773626804351807,0.001
503,4.7672858238220215,0.001
504,4.761116027832031,0.001
505,4.717897415161133,0.001
506,4.76163911819458,0.001
507,4.787531852722168,0.001
508,4.755207061767578,0.001
509,4.745397090911865,0.001
510,4.799525737762451,0.001
511,4.771917819976807,0.001
512,4.771337509155273,0.001
513,4.753520965576172,0.001
514,4.758845329284668,0.001
515,4.757254123687744,0.001
516,4.678513050079346,0.001
517,4.785847187042236,0.001
518,4.703437805175781,0.001
519,4.737488746643066,0.001
520,4.711897373199463,0.001
521,4.72905158996582,0.001
522,4.760857105255127,0.001
523,4.733832359313965,0.001
524,4.747117042541504,0.001
525,4.778659820556641,0.001
526,4.798306941986084,0.001
527,4.764376163482666,0.001
528,4.739676475524902,0.001
529,4.721156120300293,0.001
530,4.7642693519592285,0.001
531,4.742444038391113,0.001
532,4.739126682281494,0.001
533,4.690572261810303,0.001
534,4.733723163604736,0.001
535,4.739134788513184,0.001
536,4.668548583984375,0.001
537,4.666069030761719,0.001
538,4.685911655426025,0.001
539,4.753535747528076,0.001
540,4.710812568664551,0.001
541,4.649721622467041,0.001
542,4.7220234870910645,0.001
543,4.65697717666626,0.001
544,4.67733097076416,0.001
545,4.666158199310303,0.001
546,4.706549167633057,0.001
547,4.752603054046631,0.001
548,4.6400146484375,0.001
549,4.701315879821777,0.001
550,4.650285720825195,0.001
551,4.708736896514893,0.001
552,4.729136943817139,0.001
553,4.636389255523682,0.001
554,4.66644811630249,0.001
555,4.6723527908325195,0.001
556,4.613340854644775,0.001
557,4.650468349456787,0.001
558,4.6967453956604,0.001
559,4.718903541564941,0.001
560,4.679128170013428,0.001
561,4.639328956604004,0.001
562,4.643177509307861,0.001
563,4.632412433624268,0.001
564,4.690403461456299,0.001
565,4.625985145568848,0.001
566,4.679458141326904,0.001
567,4.662344455718994,0.001
568,4.620611667633057,0.001
569,4.6542205810546875,0.001
570,4.715670108795166,0.001
571,4.635361194610596,0.001
572,4.605137348175049,0.001
573,4.627758026123047,0.001
574,4.649796962738037,0.001
575,4.581867218017578,0.001
576,4.655060768127441,0.001
577,4.574136734008789,0.001
578,4.604307651519775,0.001
579,4.656336307525635,0.001
580,4.6293559074401855,0.001
581,4.583273887634277,0.001
582,4.65567684173584,0.001
583,4.66032600402832,0.001
584,4.584955215454102,0.001
585,4.637486934661865,0.001
586,4.615139484405518,0.001
587,4.615529537200928,0.001
588,4.567138671875,0.001
589,4.566542148590088,0.001
590,4.653585910797119,0.001
591,4.597265720367432,0.001
592,4.616296291351318,0.001
593,4.62698221206665,0.001
594,4.6038618087768555,0.001
595,4.612815856933594,0.001
596,4.583958148956299,0.001
597,4.658217430114746,0.001
598,4.647123336791992,0.001
599,4.561683654785156,0.001
600,4.606229305267334,0.001
601,4.598818302154541,0.001
602,4.620561122894287,0.001
603,4.552748203277588,0.001
604,4.625410079956055,0.001
605,4.574591159820557,0.001
606,4.589865684509277,0.001
607,4.664156436920166,0.001
608,4.625285625457764,0.001
609,4.61550760269165,0.001
610,4.608478546142578,0.001
611,4.598484992980957,0.001
612,4.6184563636779785,0.001
613,4.612687587738037,0.001
614,4.6550140380859375,0.001
615,4.551191806793213,0.001
616,4.524001121520996,0.001
617,4.600500583648682,0.001
618,4.626707077026367,0.001
619,4.590060234069824,0.001
620,4.56064510345459,0.001
621,4.523329257965088,0.001
622,4.5601654052734375,0.001
623,4.638876438140869,0.001
624,4.5753350257873535,0.001
625,4.541122913360596,0.001
626,4.533999443054199,0.001
627,4.571402549743652,0.001
628,4.57121467590332,0.001
629,4.54995584487915,0.001
630,4.51862907409668,0.001
631,4.51238489151001,0.001
632,4.551397800445557,0.001
633,4.556742191314697,0.001
634,4.491349220275879,0.001
635,4.523960113525391,0.001
636,4.522124767303467,0.001
637,4.5511088371276855,0.001
638,4.4830193519592285,0.001
639,4.567671298980713,0.001
640,4.5548529624938965,0.001
641,4.548349857330322,0.001
642,4.504904747009277,0.001
643,4.531558036804199,0.001
644,4.484160900115967,0.001
645,4.5735039710998535,0.001
646,4.488777160644531,0.001
647,4.5823235511779785,0.001
648,4.520199298858643,0.001
649,4.503720283508301,0.001
650,4.528151035308838,0.001
651,4.504117012023926,0.001
652,4.529090881347656,0.001
653,4.492529392242432,0.001
654,4.4976725578308105,0.001
655,4.5722880363464355,0.001
656,4.459573745727539,0.001
657,4.487013339996338,0.001
658,4.558902740478516,0.001
659,4.509275436401367,0.001
660,4.501967430114746,0.001
661,4.539788246154785,0.001
662,4.505995273590088,0.001
663,4.485340595245361,0.001
664,4.501097679138184,0.001
665,4.450705051422119,0.001
666,4.460245132446289,0.001
667,4.4362053871154785,0.001
668,4.516732692718506,0.001
669,4.442861080169678,0.001
670,4.445281982421875,0.001
671,4.476441860198975,0.001
672,4.423326015472412,0.001
673,4.524977207183838,0.001
674,4.531198501586914,0.001
675,4.489210605621338,0.001
676,4.488427639007568,0.001
677,4.490416049957275,0.001
678,4.514512538909912,0.001
679,4.519925594329834,0.001
680,4.552114963531494,0.001
681,4.4973320960998535,0.001
682,4.432032585144043,0.001
683,4.494238376617432,0.001
684,4.445806980133057,0.001
685,4.48689603805542,0.001
686,4.479790687561035,0.001
687,4.526449203491211,0.001
688,4.478862285614014,0.001
689,4.467301845550537,0.001
690,4.471935749053955,0.001
691,4.458218574523926,0.001
692,4.404245853424072,0.001
693,4.462809085845947,0.001
694,4.43874979019165,0.001
695,4.507163047790527,0.001
696,4.43610954284668,0.001
697,4.4673261642456055,0.001
698,4.4277215003967285,0.001
699,4.461272239685059,0.001
700,4.4388508796691895,0.001
701,4.480062007904053,0.001
702,4.444631099700928,0.001
703,4.481800556182861,0.001
704,4.4778056144714355,0.001
705,4.430449485778809,0.001
706,4.4829254150390625,0.001
707,4.445772171020508,0.001
708,4.366994380950928,0.001
709,4.410073280334473,0.001
710,4.478453159332275,0.001
711,4.473962783813477,0.001
712,4.401529788970947,0.001
713,4.448525905609131,0.001
714,4.42842960357666,0.001
715,4.387087345123291,0.001
716,4.406665325164795,0.001
717,4.418423175811768,0.001
718,4.355419158935547,0.001
719,4.401515483856201,0.001
720,4.452385902404785,0.001
721,4.436110019683838,0.001
722,4.387058734893799,0.001
723,4.449366092681885,0.001
724,4.4201531410217285,0.001
725,4.38897180557251,0.001
726,4.391292572021484,0.001
727,4.4115166664123535,0.001
728,4.351117134094238,0.001
729,4.377840042114258,0.001
730,4.467250823974609,0.001
731,4.4136834144592285,0.001
732,4.406933784484863,0.001
733,4.414450645446777,0.001
734,4.448856830596924,0.001
735,4.437681674957275,0.001
736,4.341634750366211,0.001
737,4.422699928283691,0.001
738,4.426034927368164,0.001
739,4.364666938781738,0.001
740,4.413218975067139,0.001
741,4.408223628997803,0.001
742,4.319066524505615,0.001
743,4.279613971710205,0.001
744,4.371790885925293,0.001
745,4.413495063781738,0.001
746,4.379976272583008,0.001
747,4.390830039978027,0.001
748,4.392334461212158,0.001
749,4.396137714385986,0.001
750,4.412672519683838,0.001
751,4.359888553619385,0.001
752,4.435083866119385,0.001
753,4.370541095733643,0.001
754,4.375333786010742,0.001
755,4.435413360595703,0.001
756,4.403385639190674,0.001
757,4.357975006103516,0.001
758,4.3905558586120605,0.001
759,4.398288249969482,0.001
760,4.3491997718811035,0.001
761,4.3925275802612305,0.001
762,4.3379316329956055,0.001
763,4.340706825256348,0.001
764,4.3487229347229,0.001
765,4.35380744934082,0.001
766,4.29373025894165,0.001
767,4.314404010772705,0.001
768,4.30757999420166,0.001
769,4.345831394195557,0.001
770,4.337210655212402,0.001
771,4.311304569244385,0.001
772,4.338162422180176,0.001
773,4.30368709564209,0.001
774,4.297912120819092,0.001
775,4.310845851898193,0.001
776,4.327468395233154,0.001
777,4.318088531494141,0.001
778,4.271658897399902,0.001
779,4.339792728424072,0.001
780,4.328897953033447,0.001
781,4.293645858764648,0.001
782,4.300498008728027,0.001
783,4.2439045906066895,0.001
784,4.267285346984863,0.001
785,4.301161289215088,0.001
786,4.26862096786499,0.001
787,4.2372727394104,0.001
788,4.311681747436523,0.001
789,4.324612140655518,0.001
790,4.338350772857666,0.001
791,4.358880519866943,0.001
792,4.3018798828125,0.001
793,4.21373987197876,0.001
794,4.194425106048584,0.001
795,4.264572620391846,0.001
796,4.21780252456665,0.001
797,4.251220703125,0.001
798,4.288498878479004,0.001
799,4.252683639526367,0.001
800,4.219046592712402,0.001
801,4.253553867340088,0.001
802,4.195681095123291,0.001
803,4.210140228271484,0.001
804,4.240696907043457,0.001
805,4.202847480773926,0.001
806,4.232216835021973,0.001
807,4.2163472175598145,0.001
808,4.219394207000732,0.001
809,4.196621894836426,0.001
810,4.201018810272217,0.001
811,4.181396484375,0.001
812,4.180129051208496,0.001
813,4.171480178833008,0.001
814,4.187067985534668,0.001
815,4.215700626373291,0.001
816,4.223618507385254,0.001
817,4.189388751983643,0.001
818,4.206665515899658,0.001
819,4.263350009918213,0.001
820,4.25041389465332,0.001
821,4.177180767059326,0.001
822,4.175234317779541,0.001
823,4.198215484619141,0.001
824,4.253403663635254,0.001
825,4.174686431884766,0.001
826,4.150821208953857,0.001
827,4.181022644042969,0.001
828,4.206581115722656,0.001
829,4.172274112701416,0.001
830,4.176096439361572,0.001
831,4.110283851623535,0.001
832,4.115626335144043,0.001
833,4.183568954467773,0.001
834,4.044068336486816,0.001
835,4.145296096801758,0.001
836,4.1083831787109375,0.001
837,4.121610164642334,0.001
838,4.112192630767822,0.001
839,4.120154857635498,0.001
840,4.128770351409912,0.001
841,4.076269626617432,0.001
842,4.124053001403809,0.001
843,4.15042781829834,0.001
844,4.094827175140381,0.001
845,4.1252923011779785,0.001
846,4.093480110168457,0.001
847,4.18491792678833,0.001
848,4.0710296630859375,0.001
849,4.159276962280273,0.001
850,4.10060977935791,0.001
851,4.135916233062744,0.001
852,4.06803035736084,0.001
853,4.1140618324279785,0.001
854,4.084278583526611,0.001
855,4.128357410430908,0.001
856,4.121701717376709,0.001
857,4.123964309692383,0.001
858,4.137402057647705,0.001
859,4.110465049743652,0.001
860,4.131100177764893,0.001
861,4.159372329711914,0.001
862,4.12431001663208,0.001
863,4.084705829620361,0.001
864,4.089390277862549,0.001
865,4.0896430015563965,0.001
866,4.09048318862915,0.001
867,4.087246417999268,0.001
868,4.013694763183594,0.001
869,4.03812313079834,0.001
870,4.113260746002197,0.001
871,4.049250602722168,0.001
872,4.015952110290527,0.001
873,4.096395492553711,0.001
874,3.972001791000366,0.001
875,4.0581231117248535,0.001
876,4.087636470794678,0.001
877,4.025908470153809,0.001
878,4.000460147857666,0.001
879,4.121165752410889,0.001
880,4.0292582511901855,0.001
881,3.989741802215576,0.001
882,4.020539283752441,0.001
883,4.059785842895508,0.001
884,4.056685924530029,0.001
885,3.986921548843384,0.001
886,4.012241363525391,0.001
887,4.069831848144531,0.001
888,3.990910053253174,0.001
889,4.047884464263916,0.001
890,3.9864861965179443,0.001
891,4.088923931121826,0.001
892,3.9510841369628906,0.001
893,3.932478189468384,0.001
894,3.941098928451538,0.001
895,4.006224155426025,0.001
896,3.9801530838012695,0.001
897,4.024341583251953,0.001
898,4.010107517242432,0.001
899,3.9751789569854736,0.001
900,4.04880428314209,0.001
901,4.004263877868652,0.001
902,4.02133321762085,0.001
903,4.022209167480469,0.001
904,4.034067630767822,0.001
905,3.9945366382598877,0.001
906,3.9764912128448486,0.001
907,3.9233458042144775,0.001
908,4.020857334136963,0.001
909,4.045085430145264,0.001
910,3.9831793308258057,0.001
911,4.049476623535156,0.001
912,3.9071786403656006,0.001
913,3.991671323776245,0.001
914,3.93943190574646,0.001
915,4.009230613708496,0.001
916,3.948943614959717,0.001
917,3.940074920654297,0.001
918,3.957592487335205,0.001
919,3.9743053913116455,0.001
920,3.993513822555542,0.001
921,3.9821276664733887,0.001
922,3.9275126457214355,0.001
923,3.9198977947235107,0.001
924,3.985158681869507,0.001
925,3.9333903789520264,0.001
926,3.848417043685913,0.001
927,3.983761787414551,0.001
928,3.9090988636016846,0.001
929,3.9524083137512207,0.001
930,3.973926544189453,0.001
931,3.929104804992676,0.001
932,3.9495298862457275,0.001
933,4.059637546539307,0.001
934,3.9435975551605225,0.001
935,3.9558427333831787,0.001
936,3.927006959915161,0.001
937,3.9238717555999756,0.001
938,3.9689135551452637,0.001
939,3.982213020324707,0.001
940,3.8893678188323975,0.001
941,3.934079885482788,0.001
942,3.902021646499634,0.001
943,3.9708502292633057,0.001
944,3.872654914855957,0.001
945,3.8825297355651855,0.001
946,3.9188644886016846,0.001
947,3.8818342685699463,0.001
948,3.9314193725585938,0.001
949,3.874685049057007,0.001
950,3.912360668182373,0.001
951,3.90836501121521,0.001
952,3.917388916015625,0.001
953,3.9113266468048096,0.001
954,3.87304949760437,0.001
955,3.896915912628174,0.001
956,3.8836047649383545,0.001
957,3.947829484939575,0.001
958,3.914418935775757,0.001
959,3.8529608249664307,0.001
960,3.963517427444458,0.001
961,3.899580240249634,0.001
962,3.963940143585205,0.001
963,3.8975703716278076,0.001
964,3.8599770069122314,0.001
965,3.88391375541687,0.001
966,3.84686541557312,0.001
967,3.9131109714508057,0.001
968,3.868589162826538,0.001
969,3.9035332202911377,0.001
970,3.8110716342926025,0.001
971,3.844295024871826,0.001
972,3.867724895477295,0.001
973,3.9058837890625,0.001
974,3.861086130142212,0.001
975,3.891021728515625,0.001
976,3.905695676803589,0.001
977,3.824876546859741,0.001
978,3.8901655673980713,0.001
979,3.867298126220703,0.001
980,3.904799699783325,0.001
981,3.932286500930786,0.001
982,3.868802785873413,0.001
983,3.92234206199646,0.001
984,3.913858652114868,0.001
985,3.853084087371826,0.001
986,3.9462177753448486,0.001
987,3.8940064907073975,0.001
988,3.8861618041992188,0.001
