step,lr,Metrics/loss
14749,0.001,2.856932640075684
14799,0.001,2.8386833667755127
14849,0.001,2.9141547679901123
14899,0.001,2.855986833572388
14949,0.001,2.8433525562286377
14999,0.001,2.861605405807495
15049,0.001,2.8724842071533203
15099,0.001,2.785224199295044
15149,0.001,2.7916717529296875
15199,0.001,2.904059886932373
15249,0.001,2.8952229022979736
15299,0.001,2.819354295730591
15349,0.001,2.820070743560791
15399,0.001,2.8388237953186035
15449,0.001,2.8207898139953613
15499,0.001,2.787919759750366
15549,0.001,2.8560476303100586
15599,0.001,2.7844784259796143
15649,0.001,2.838451862335205
15699,0.001,2.8111698627471924
15749,0.001,2.817166566848755
15799,0.001,2.790808916091919
15849,0.001,2.844892978668213
15899,0.001,2.8492157459259038
15949,0.001,2.8556718826293945
15999,0.001,2.8215115070343018
16049,0.001,2.819110870361328
16099,0.001,2.851228713989258
16149,0.001,2.7848331928253174
16199,0.001,2.8322041034698486
16249,0.001,2.765407085418701
16299,0.001,2.762492418289185
16349,0.001,2.8466591835021973
16399,0.001,2.782855033874512
16449,0.001,2.830134391784668
16499,0.001,2.777099370956421
16549,0.001,2.762333631515503
16599,0.001,2.7694251537323
16649,0.001,2.8106281757354736
16699,0.001,2.8312461376190186
16749,0.001,2.826013565063477
16799,0.001,2.794353008270264
16849,0.001,2.8493402004241943
16899,0.001,2.854623317718506
16949,0.001,2.816176652908325
16999,0.001,2.77884578704834
17049,0.001,2.834472894668579
17099,0.001,2.8933393955230717
17149,0.001,2.797722816467285
17199,0.001,2.9077847003936768
17249,0.001,2.7821662425994877
17299,0.001,2.700237512588501
17349,0.001,2.756549835205078
17399,0.001,2.793178081512451
17449,0.001,2.828063488006592
17499,0.001,2.8555891513824463
17549,0.001,2.805203437805176
17599,0.001,2.8191826343536377
17649,0.001,2.84586501121521
17699,0.001,2.78501296043396
17749,0.001,2.8170480728149414
17799,0.001,2.9108035564422607
17849,0.001,2.809880018234253
17899,0.001,2.8331730365753174
17949,0.001,2.821249723434448
17999,0.001,2.8339104652404785
18049,0.001,2.8321850299835205
18099,0.001,2.7166683673858643
18149,0.001,2.8567206859588623
18199,0.001,2.826354503631592
18249,0.001,2.887837171554565
18299,0.001,2.808014392852783
18349,0.001,2.802128314971924
18399,0.001,2.8188841342926025
18449,0.001,2.756781816482544
18499,0.001,2.8764355182647705
18549,0.001,2.8478071689605717
18599,0.001,2.7464468479156494
18649,0.001,2.8593244552612305
18699,0.001,2.747709989547729
18749,0.001,2.7854442596435547
18799,0.001,2.798294305801392
18849,0.001,2.864408016204834
18899,0.001,2.8778164386749268
18949,0.001,2.8110222816467285
18999,0.001,2.796478748321533
19049,0.001,2.778881072998047
19099,0.001,2.822474241256714
19149,0.001,2.858370780944824
19199,0.001,2.8282628059387207
19249,0.001,2.774731159210205
19299,0.001,2.739252805709839
19349,0.001,2.897743225097656
19399,0.001,2.8538920879364014
19449,0.001,2.7938308715820312
19499,0.001,2.854831457138061
19549,0.001,2.807957887649536
19599,0.001,2.8297855854034424
19649,0.001,2.724336624145508
19699,0.001,2.7938649654388428
19749,0.001,2.8255836963653564
19799,0.001,2.8191580772399902
19849,0.001,2.743061065673828
19899,0.001,2.882871627807617
19949,0.001,2.820444107055664
19999,0.001,2.7768776416778564
20049,0.001,2.807494163513184
20099,0.001,2.801876306533813
20149,0.001,2.84920072555542
20199,0.001,2.810563325881958
20249,0.001,2.7267391681671143
20299,0.001,2.841986894607544
20349,0.001,2.7537808418273926
20399,0.001,2.7666776180267334
20449,0.001,2.821585893630981
20499,0.001,2.8064370155334477
20549,0.001,2.811585664749145
20599,0.001,2.799233675003052
20649,0.001,2.780171632766724
20699,0.001,2.8211545944213867
20749,0.001,2.7668049335479736
20799,0.001,2.7622578144073486
20849,0.001,2.7807164192199707
20899,0.001,2.819910764694214
20949,0.001,2.787177324295044
20999,0.001,2.7698628902435303
21049,0.001,2.82338547706604
21099,0.001,2.846391201019287
21149,0.001,2.7419166564941406
21199,0.001,2.7436230182647705
21249,0.001,2.8655025959014893
21299,0.001,2.8689661026000977
21349,0.001,2.757797241210937
21399,0.001,2.8255774974823
21449,0.001,2.763959646224976
21499,0.001,2.746754646301269
21549,0.001,2.732021808624268
21599,0.001,2.818166971206665
21649,0.001,2.810927152633667
21699,0.001,2.7608063220977783
21749,0.001,2.75913667678833
21799,0.001,2.7950031757354736
21849,0.001,2.79934310913086
21899,0.001,2.797579765319824
21949,0.001,2.7281439304351807
21999,0.001,2.8941361904144287
22049,0.001,2.760176181793213
22099,0.001,2.7418081760406494
22149,0.001,2.822876453399658
22199,0.001,2.795071840286255
22249,0.001,2.724926710128784
22299,0.001,2.736239194869995
22349,0.001,2.7918179035186768
22399,0.001,2.806220293045044
22449,0.001,2.80194354057312
22499,0.001,2.77402925491333
22549,0.001,2.8421077728271484
22599,0.001,2.836251974105835
22649,0.001,2.7876105308532715
22699,0.001,2.7421460151672363
22749,0.001,2.7372188568115234
22799,0.001,2.813729763031006
22849,0.001,2.7646403312683105
22899,0.001,2.8349640369415283
22949,0.001,2.7582030296325684
22999,0.001,2.7269511222839355
23049,0.001,2.8253302574157715
23099,0.001,2.7837014198303223
23149,0.001,2.86268162727356
23199,0.001,2.7566118240356445
23249,0.001,2.754695177078247
23299,0.001,2.7597830295562744
23349,0.001,2.7954022884368896
23399,0.001,2.7899060249328613
23449,0.001,2.754774808883667
23499,0.001,2.7889890670776367
23549,0.001,2.76091742515564
23599,0.001,2.8238518238067627
23649,0.001,2.8259024620056152
23699,0.001,2.83118200302124
23749,0.001,2.7609479427337646
23799,0.001,2.7644529342651367
23849,0.001,2.8515124320983887
23899,0.001,2.8246853351593018
23949,0.001,2.81131911277771
23999,0.001,2.718058586120605
24049,0.001,2.863877534866333
24099,0.001,2.753811836242676
24149,0.001,2.792497396469116
24199,0.001,2.8345987796783447
24249,0.001,2.8140628337860107
24299,0.001,2.7830309867858887
24349,0.001,2.850914716720581
24399,0.001,2.73138427734375
24449,0.001,2.819479465484619
24499,0.001,2.7218105792999268
24549,0.001,2.8104069232940674
24599,0.001,2.718010187149048
24649,0.001,2.8412885665893555
24699,0.001,2.829054594039917
24749,0.001,2.801112413406372
24799,0.001,2.813633918762207
24849,0.001,2.7754838466644287
24899,0.001,2.8343563079833984
24949,0.001,2.779837846755981
24999,0.001,2.705352067947388
25049,0.001,2.751170873641968
25099,0.001,2.7595553398132324
25149,0.001,2.719562768936157
25199,0.001,2.77636981010437
25249,0.001,2.7946937084198
25299,0.001,2.805840253829956
25349,0.001,2.8044044971466064
25399,0.001,2.863065242767334
25449,0.001,2.739735841751098
25499,0.001,2.7730863094329834
25549,0.001,2.724797487258911
25599,0.001,2.8436193466186523
25649,0.001,2.8342156410217285
25699,0.001,2.74485182762146
25749,0.001,2.8058180809021
25799,0.001,2.8265717029571533
25849,0.001,2.726801872253418
25899,0.001,2.8311538696289062
25949,0.001,2.7813050746917725
25999,0.001,2.779146671295166
26049,0.001,2.816635608673096
26099,0.001,2.8259756565093994
26149,0.001,2.770563125610352
26199,0.001,2.7818074226379395
26249,0.001,2.7455685138702397
26299,0.001,2.8459293842315674
26349,0.001,2.801915645599365
26399,0.001,2.750818967819214
26449,0.001,2.756776094436645
26499,0.001,2.8202667236328125
26549,0.001,2.753398895263672
26599,0.001,2.8134801387786865
26649,0.001,2.8126041889190674
26699,0.001,2.685697555541992
26749,0.001,2.803468704223633
26799,0.001,2.836533069610596
26849,0.001,2.732306957244873
26899,0.001,2.748096227645874
26949,0.001,2.777507066726685
26999,0.001,2.735207319259644
27049,0.001,2.766853094100952
27099,0.001,2.824572801589966
27149,0.0003162277660168,2.76418399810791
27199,0.0003162277660168,2.864888429641724
27249,0.0003162277660168,2.750586032867432
27299,0.0003162277660168,2.752399444580078
27349,0.0003162277660168,2.7759997844696045
27399,0.0003162277660168,2.7151012420654297
27449,0.0003162277660168,2.7038586139678955
27499,0.0003162277660168,2.7138681411743164
27549,0.0003162277660168,2.77274751663208
27599,0.0003162277660168,2.6582062244415283
27649,0.0003162277660168,2.7588608264923096
27699,0.0003162277660168,2.6997179985046387
27749,0.0003162277660168,2.7282865047454834
27799,0.0003162277660168,2.715794801712036
27849,0.0003162277660168,2.745348691940308
27899,0.0003162277660168,2.7303853034973145
27949,0.0003162277660168,2.733195781707764
27999,0.0003162277660168,2.719589948654175
28049,0.0003162277660168,2.6976330280303955
28099,0.0003162277660168,2.748227119445801
28149,0.0003162277660168,2.748144149780273
28199,0.0003162277660168,2.6743969917297363
28249,0.0003162277660168,2.733006715774536
28299,0.0003162277660168,2.673985481262207
28349,0.0003162277660168,2.65944766998291
28399,0.0003162277660168,2.716718435287476
28449,0.0003162277660168,2.729771137237549
28499,0.0003162277660168,2.743621826171875
28549,0.0003162277660168,2.7232506275177
28599,0.0003162277660168,2.7139315605163574
28649,0.0003162277660168,2.6647865772247314
28699,0.0003162277660168,2.760810613632202
28749,0.0003162277660168,2.6681103706359863
28799,0.0003162277660168,2.6874876022338867
28849,0.0003162277660168,2.7045397758483887
28899,0.0003162277660168,2.7105531692504883
28949,0.0003162277660168,2.730602741241455
28999,0.0003162277660168,2.703773736953736
29049,0.0003162277660168,2.6706058979034424
29099,0.0003162277660168,2.645915031433105
29149,0.0003162277660168,2.680436372756958
29199,0.0003162277660168,2.6802570819854736
29249,0.0003162277660168,2.6520509719848637
29299,0.0003162277660168,2.7041945457458496
29349,0.0003162277660168,2.6797354221343994
29399,0.0003162277660168,2.640638589859009
29449,0.0003162277660168,2.715549945831299
29499,0.0003162277660168,2.785908937454224
29549,0.0003162277660168,2.695697784423828
29599,0.0003162277660168,2.701068162918091
29649,0.0003162277660168,2.736207962036133
29699,0.0003162277660168,2.690700054168701
29749,0.0003162277660168,2.6419177055358887
29799,0.0003162277660168,2.7631633281707764
29849,0.0003162277660168,2.69942569732666
29899,0.0003162277660168,2.6790032386779785
29949,0.0003162277660168,2.7422244548797607
29999,0.0003162277660168,2.6642842292785645
30049,0.0003162277660168,2.6916215419769287
30099,0.0003162277660168,2.700779914855957
30149,0.0003162277660168,2.6987497806549072
30199,0.0003162277660168,2.7850472927093506
30249,0.0003162277660168,2.6596992015838623
30299,0.0003162277660168,2.700991153717041
30349,0.0003162277660168,2.68467116355896
30399,0.0003162277660168,2.594998836517334
30449,0.0003162277660168,2.626145362854004
30499,0.0003162277660168,2.7899770736694336
30549,0.0001,2.682401418685913
30599,0.0001,2.7104361057281494
30649,0.0001,2.70273494720459
30699,0.0001,2.714177370071411
30749,0.0001,2.7359540462493896
30799,0.0001,2.6647167205810547
30849,0.0001,2.6878974437713623
30899,0.0001,2.686832427978516
30949,0.0001,2.626086711883545
30999,0.0001,2.7150681018829346
31049,0.0001,2.7167694568634038
31099,0.0001,2.6647207736968994
31149,0.0001,2.6481544971466064
31199,0.0001,2.665679216384888
31249,0.0001,2.7174644470214844
31299,0.0001,2.6550588607788086
31349,0.0001,2.7149386405944824
31399,0.0001,2.5858964920043945
31449,0.0001,2.688923120498657
31499,0.0001,2.6195173263549805
31549,0.0001,2.7421391010284424
31599,0.0001,2.6808674335479736
31649,0.0001,2.697490692138672
31699,0.0001,2.695035696029663
31749,0.0001,2.6718573570251465
31799,0.0001,2.6399145126342773
31849,0.0001,2.6631276607513428
31899,0.0001,2.7119855880737305
31949,0.0001,2.692615032196045
31999,0.0001,2.60512638092041
32049,0.0001,2.665036201477051
32099,0.0001,2.6122968196868896
32149,0.0001,2.662940740585327
32199,0.0001,2.6725053787231445
32249,0.0001,2.670398235321045
32299,0.0001,2.624171495437622
32349,0.0001,2.733402729034424
32399,0.0001,2.661353588104248
32449,0.0001,2.674849033355713
32499,0.0001,2.689418077468872
32549,0.0001,2.6595492362976074
32599,0.0001,2.6661956310272217
32649,0.0001,2.6902647018432617
32699,0.0001,2.697730302810669
32749,0.0001,2.7000222206115723
32799,0.0001,2.6748766899108887
32849,0.0001,2.651081085205078
32899,0.0001,2.6653294563293457
32949,0.0001,2.680891275405884
32999,0.0001,2.703619718551636
33049,0.0001,2.7069292068481445
33099,0.0001,2.622552394866944
33149,0.0001,2.595222949981689
33199,0.0001,2.650738000869751
33249,0.0001,2.6929311752319336
33299,0.0001,2.6973326206207275
33349,0.0001,2.6494951248168945
33399,0.0001,2.678874254226685
33449,0.0001,2.697188377380371
33499,0.0001,2.627402067184448
33549,0.0001,2.70843243598938
33599,0.0001,2.722961902618408
33649,0.0001,2.6850266456604004
33699,0.0001,2.656277894973755
33749,0.0001,2.7473154067993164
33799,0.0001,2.6253466606140137
33849,0.0001,2.7206711769104004
33899,0.0001,2.635469675064087
