step,lr,Metrics/loss
49,0.0009999953623822,9.20890998840332
99,0.0009999810691168,7.64604377746582
149,0.0009999571185788,6.611807346343994
199,0.0009999235112823,6.015605449676514
249,0.0009998802479485,5.65705680847168
299,0.0009998273295059,5.4105000495910645
349,0.0009997647570903,5.217785358428955
399,0.0009996925320445,5.037161827087402
449,0.0009996106559186,4.914060592651367
499,0.0009995191304698,4.786134719848633
549,0.0009994179576624,4.703806400299072
599,0.0009993071396676,4.552206516265869
649,0.0009991866788638,4.502852916717529
699,0.0009990565778363,4.46880578994751
749,0.0009989168393773,4.396270275115967
799,0.0009987674664857,4.262705326080322
849,0.0009986084623672,4.1474609375
899,0.0009984398304345,3.983008861541748
949,0.0009982615743065,3.880608558654785
999,0.0009980736978089,3.846208333969116
1049,0.0009978762049738,3.784368753433228
1099,0.0009976691000398,3.722079753875733
1149,0.0009974523874516,3.736086130142212
1199,0.0009972260718601,3.723307847976685
1249,0.0009969901581225,3.6054375171661377
1299,0.0009967446513018,3.575992584228516
1349,0.000996489556667,3.609489917755127
1399,0.0009962248796928,3.6182031631469727
1449,0.0009959506260595,3.543931722640991
1499,0.000995666801653,3.4765079021453857
1549,0.0009953734125647,3.546401262283325
1599,0.0009950704650911,3.418905019760132
1649,0.000994757965734,3.484987497329712
1699,0.0009944359212,3.417451858520508
1749,0.0009941043384006,3.410290002822876
1799,0.0009937632244523,3.4470667839050293
1849,0.0009934125866757,3.3293375968933105
1899,0.0009930524325961,3.4363527297973637
1949,0.000992682769943,3.40357518196106
1999,0.0009923036066498,3.264854669570923
2049,0.0009919149508541,3.2799148559570312
2099,0.0009915168108968,3.266681671142578
2149,0.0009911091953228,3.3107192516326904
2199,0.00099069211288,3.28031063079834
2249,0.0009902655725197,3.2515244483947754
2299,0.000989829583396,3.251009464263916
2349,0.000989384154866,3.262589693069458
2399,0.0009889292964892,3.276685953140259
2449,0.0009884650180276,3.265397787094116
2499,0.0009879913294453,3.228120803833008
2549,0.0009875082409083,3.174952507019043
2599,0.0009870157627845,3.214789628982544
2649,0.0009865139056432,3.0956263542175293
2699,0.000986002680255,3.1841957569122314
2749,0.0009854820975916,3.162394762039185
2799,0.0009849521688254,3.1082708835601807
2849,0.0009844129053296,3.177675008773804
2899,0.0009838643186775,3.1504969596862797
2949,0.0009833064206426,3.184338331222534
2999,0.0009827392231983,3.220590591430664
3049,0.0009821627385174,3.084420919418335
3099,0.0009815769789723,3.0953924655914307
3149,0.0009809819571342,3.133610725402832
3199,0.0009803776857731,3.07090163230896
3249,0.0009797641778577,3.101416826248169
3299,0.0009791414465547,3.129918336868286
3349,0.0009785095052289,3.112961530685425
3399,0.0009778683674427,2.9872429370880127
3449,0.0009772180469559,3.1427547931671143
3499,0.0009765585577254,3.109240293502808
3549,0.0009758899139047,3.0827391147613525
3599,0.0009752121298441,3.062516927719116
3649,0.0009745252200897,3.08396577835083
3699,0.0009738291993836,3.037052869796753
3749,0.0009731240826636,3.035386323928833
3799,0.0009724098850625,3.1144070625305176
3849,0.0009716866219081,3.052565574645996
3899,0.0009709543087226,3.117449998855591
3949,0.0009702129612227,3.09407901763916
3999,0.0009694625953187,3.07978630065918
4049,0.0009687032271147,3.0184154510498047
4099,0.0009679348729078,3.009398937225342
4149,0.000967157549188,3.1071009635925293
4199,0.000966371272638,3.052089214324951
4249,0.0009655760601324,2.926008701324463
4299,0.0009647719287376,3.049038410186768
4349,0.0009639588957115,3.040119409561157
4399,0.0009631369785031,3.042681932449341
4449,0.0009623061947519,2.990665912628174
4499,0.0009614665622878,3.003744602203369
4549,0.0009606180991305,3.0352470874786377
4599,0.0009597608234895,3.025092363357544
4649,0.000958894753763,3.06986141204834
4699,0.0009580199085383,3.00823712348938
4749,0.0009571363065909,2.9256510734558105
4799,0.0009562439668841,3.10925555229187
4849,0.000955342908569,2.998779535293579
4899,0.0009544331509836,3.007336139678955
4949,0.0009535147136528,3.0102052688598637
4999,0.0009525876162874,2.9074923992156982
5049,0.0009516518787845,3.063163995742798
5099,0.0009507075212264,2.982649326324463
5149,0.0009497545638804,3.000306844711304
5199,0.0009487930271984,2.9909181594848637
5249,0.0009478229318165,3.0206990242004395
5299,0.0009468442985544,3.007657766342163
5349,0.000945857148415,2.997647285461426
5399,0.000944861502584,2.899387121200561
5449,0.0009438573824295,2.977945566177368
5499,0.0009428448095015,2.9628288745880127
5549,0.0009418238055312,2.9438135623931885
5599,0.000940794392431,2.9654345512390137
5649,0.0009397565922936,3.0019564628601074
5699,0.0009387104273918,2.9930031299591064
5749,0.0009376559201779,2.9745798110961914
5799,0.0009365930932831,2.9657328128814697
5849,0.0009355219695173,2.8974783420562744
5899,0.0009344425718686,2.881875276565552
5949,0.0009333549235023,2.9864327907562256
5999,0.000932259047761,2.9137721061706543
6049,0.000931154968164,2.960889339447021
6099,0.0009300427084064,2.9460151195526123
6149,0.0009289222923589,2.9965198040008545
6199,0.0009277937440674,2.986589908599853
6249,0.0009266570877523,2.906358003616333
6299,0.0009255123478079,2.9407358169555664
6349,0.0009243595488021,2.9438159465789795
6399,0.0009231987154756,2.963916063308716
6449,0.0009220298727417,2.931392192840576
6499,0.0009208530456855,2.966644763946533
6549,0.0009196682595636,2.9072461128234863
6599,0.0009184755398031,2.958325147628784
6649,0.0009172749120017,2.942085027694702
6699,0.0009160664019266,2.943546295166016
6749,0.0009148500355144,2.936152696609497
6799,0.00091362583887,2.908381462097168
6849,0.0009123938382666,2.8451929092407227
6899,0.0009111540601447,2.9755167961120605
6949,0.0009099065311119,2.8706655502319336
6999,0.000908651277942,2.858792304992676
7049,0.0009073883275747,2.928004026412964
7099,0.0009061177071148,2.9520387649536133
7149,0.0009048394438316,2.975911855697632
7199,0.0009035535651587,2.8781096935272217
7249,0.0009022600986929,2.8909053802490234
7299,0.0009009590721941,2.92364501953125
7349,0.0008996505135841,2.9237759113311768
7399,0.0008983344509467,2.9655561447143555
7449,0.0008970109125265,2.877882242202759
7499,0.0008956799267286,2.888267040252685
7549,0.000894341522118,2.813193321228028
7599,0.000892995727419,2.9751222133636475
7649,0.0008916425715142,2.9128668308258057
7699,0.0008902820834444,2.90485954284668
7749,0.0008889142924078,2.879905939102173
7799,0.0008875392277593,2.900118589401245
7849,0.0008861569190098,2.9333951473236084
7899,0.0008847673958256,2.9081249237060547
7949,0.0008833706880282,2.8396918773651123
7999,0.0008819668255929,2.912760734558105
8049,0.0008805558386488,2.917250394821167
8099,0.0008791377574777,2.8877475261688232
8149,0.0008777126125138,2.9281792640686035
8199,0.0008762804343429,2.8453705310821533
8249,0.0008748412537017,2.8255343437194824
8299,0.0008733951014771,2.9252612590789795
8349,0.0008719420087059,2.9606587886810303
8399,0.0008704820065735,2.8643839359283447
8449,0.0008690151264137,2.894753217697144
8499,0.0008675413997082,2.9404067993164062
8549,0.0008660608580851,2.941054582595825
8599,0.0008645735333193,2.8951733112335205
8649,0.0008630794573309,2.842984437942505
8699,0.0008615786621851,2.926079750061035
8749,0.0008600711800912,2.925863265991211
8799,0.000858557043402,2.915372848510742
8849,0.0008570362846131,2.875236988067627
8899,0.0008555089363625,2.820342302322388
8949,0.0008539750314292,2.937408685684204
8999,0.0008524346027332,2.865275859832764
9049,0.0008508876833344,2.807749032974243
9099,0.000849334306432,2.8213391304016118
9149,0.0008477745053639,2.9090771675109863
9199,0.0008462083136057,2.8332772254943848
9249,0.0008446357647702,2.879577159881592
9299,0.0008430568926068,2.8509151935577397
9349,0.0008414717310003,2.866842269897461
9399,0.0008398803139709,2.9229347705841064
9449,0.0008382826756726,2.840240955352783
9499,0.0008366788503932,2.8712475299835205
