step,lr,Metrics/loss
10,0.0002999259840548598,45.887760162353516
20,0.0002997040092642408,45.684661865234375
30,0.0002993342946904619,44.85044622421265
40,0.00029881720519717164,43.39021062850952
50,0.00029815325108927063,41.63180446624756
60,0.00029734308760930326,40.26082682609558
70,0.000296387514290812,38.76367425918579
80,0.00029528747416929447,37.539140701293945
90,0.00029404405285154126,36.341050148010254
100,0.0002926584774442729,35.19333362579346
110,0.0002911321153431337,34.080374002456665
120,0.0002894664728832376,33.05142045021057
130,0.0002876631938525971,32.06012773513794
140,0.0002857240578699029,30.726938009262085
150,0.00028365097862825524,29.73800563812256
160,0.0002814460020065796,28.20816445350647
170,0.0002791113040505916,26.59380865097046
180,0.0002766491888253023,24.627418518066406
190,0.00027406208614118435,20.326777458190918
200,0.0002713525491562423,16.377119302749634
210,0.0002685232518563538,13.494153022766113
220,0.0002655769864163686,11.174291372299194
230,0.0002625166604445692,8.972870945930481
240,0.0002593452941132121,6.904513359069824
250,0.00025606601717798256,5.007823705673218
260,0.0002526820658893038,3.3214078545570374
270,0.00024919677979854836,2.1307937651872635
280,0.00024561359846230407,1.1852834448218346
290,0.00024193605804794711,0.6669668033719063
300,0.0002381677878438716,0.41619208827614784
310,0.0002343125066778202,0.30126248486340046
320,0.00023037401924685009,0.23553989455103874
330,0.0002263562123625563,0.1902772020548582
340,0.00022226305111525786,0.15518150106072426
350,0.00021809857496093258,0.1323079839348793
360,0.00021386689373476152,0.11352343764156103
370,0.0002095721835952177,0.09910163469612598
380,0.00020521868290270228,0.08831128291785717
390,0.0002008106880367943,0.07700717216357589
400,0.00019635254915624265,0.0689941537566483
410,0.00019184866590588495,0.06250149058178067
420,0.00018730348307472873,0.056992591824382544
430,0.00018272148620948194,0.05157787352800369
440,0.00017810719718785922,0.04701125109568238
450,0.00017346516975603514,0.043586493004113436
460,0.0001687999850346461,0.040170909371227026
470,0.0001641162469977776,0.03710810141637921
480,0.00015941857792939746,0.03460814035497606
490,0.00015471161386171965,0.03192898677662015
500,0.00015000000000000042,0.029979837825521827
510,0.00014528838613828116,0.028199290623888373
520,0.00014058142207060343,0.026474863989278674
