step,Metrics/loss,lr
109,7.448268413543701,0.001
110,7.360048770904541,0.001
111,7.335422992706299,0.001
112,7.356011390686035,0.001
113,7.314142227172852,0.001
114,7.2726263999938965,0.001
115,7.284685134887695,0.001
116,7.228968143463135,0.001
117,7.219661235809326,0.001
118,7.1975860595703125,0.001
119,7.125326633453369,0.001
120,7.156935214996338,0.001
121,7.127381324768066,0.001
122,7.081970691680908,0.001
123,7.096564292907715,0.001
124,7.050576210021973,0.001
125,7.059604644775391,0.001
126,6.999365329742432,0.001
127,6.969064235687256,0.001
128,6.939493656158447,0.001
129,6.952467918395996,0.001
130,6.899855613708496,0.001
131,6.920052528381348,0.001
132,6.89277982711792,0.001
133,6.818042278289795,0.001
134,6.838430881500244,0.001
135,6.806725978851318,0.001
136,6.813704490661621,0.001
137,6.735592365264893,0.001
138,6.788329124450684,0.001
139,6.752649784088135,0.001
140,6.741154193878174,0.001
141,6.7578840255737305,0.001
142,6.725225925445557,0.001
143,6.705895900726318,0.001
144,6.631591320037842,0.001
145,6.653850555419922,0.001
146,6.678252220153809,0.001
147,6.603384494781494,0.001
148,6.610956192016602,0.001
149,6.6140618324279785,0.001
150,6.540647983551025,0.001
151,6.562356948852539,0.001
152,6.518433570861816,0.001
153,6.500375747680664,0.001
154,6.451788902282715,0.001
155,6.503743648529053,0.001
156,6.443274974822998,0.001
157,6.4824442863464355,0.001
158,6.473561763763428,0.001
159,6.448873996734619,0.001
160,6.40105676651001,0.001
161,6.423982620239258,0.001
162,6.399133205413818,0.001
163,6.395592212677002,0.001
164,6.387524604797363,0.001
165,6.345382213592529,0.001
166,6.423047065734863,0.001
167,6.371557712554932,0.001
168,6.299736976623535,0.001
169,6.35312557220459,0.001
170,6.276663780212402,0.001
171,6.301968574523926,0.001
172,6.301943302154541,0.001
173,6.240091323852539,0.001
174,6.293579578399658,0.001
175,6.252373218536377,0.001
176,6.261800765991211,0.001
177,6.205915451049805,0.001
178,6.2115936279296875,0.001
179,6.2121405601501465,0.001
180,6.220431804656982,0.001
181,6.217447280883789,0.001
182,6.248047351837158,0.001
183,6.1224365234375,0.001
184,6.16441011428833,0.001
185,6.148468971252441,0.001
186,6.123392581939697,0.001
187,6.097655773162842,0.001
188,6.130825996398926,0.001
189,6.090829372406006,0.001
190,6.104070663452148,0.001
191,6.127425670623779,0.001
192,6.109910488128662,0.001
193,6.083917140960693,0.001
194,6.069875717163086,0.001
195,6.132877826690674,0.001
196,6.063719749450684,0.001
197,6.012474536895752,0.001
198,6.044692039489746,0.001
199,6.022330284118652,0.001
200,6.0481157302856445,0.001
201,6.02322244644165,0.001
202,5.973514556884766,0.001
203,6.01507568359375,0.001
204,5.990891456604004,0.001
205,6.027276039123535,0.001
206,6.008747577667236,0.001
207,5.9339776039123535,0.001
208,5.974780559539795,0.001
209,6.01671838760376,0.001
210,5.9117817878723145,0.001
211,5.926035404205322,0.001
212,5.935341835021973,0.001
213,5.930912971496582,0.001
214,5.898556709289551,0.001
215,5.905941009521484,0.001
216,5.891361236572266,0.001
217,5.867363452911377,0.001
218,5.9061760902404785,0.001
219,5.926969528198242,0.001
220,5.8294830322265625,0.001
221,5.844126224517822,0.001
222,5.849247932434082,0.001
223,5.8650994300842285,0.001
224,5.849549770355225,0.001
225,5.867442607879639,0.001
226,5.85284948348999,0.001
227,5.8821702003479,0.001
228,5.82344913482666,0.001
229,5.785603046417236,0.001
230,5.7928972244262695,0.001
231,5.820408344268799,0.001
232,5.808939456939697,0.001
233,5.804975509643555,0.001
234,5.773441791534424,0.001
235,5.747791767120361,0.001
236,5.815430164337158,0.001
237,5.765176773071289,0.001
238,5.711785316467285,0.001
239,5.805688858032227,0.001
240,5.797393798828125,0.001
241,5.725747585296631,0.001
242,5.713638782501221,0.001
243,5.768767356872559,0.001
244,5.794022083282471,0.001
245,5.736975193023682,0.001
246,5.749101161956787,0.001
247,5.723196983337402,0.001
248,5.684279918670654,0.001
249,5.660991191864014,0.001
250,5.718660831451416,0.001
251,5.659571170806885,0.001
252,5.648794651031494,0.001
253,5.723063945770264,0.001
254,5.653993129730225,0.001
255,5.694869041442871,0.001
256,5.62908411026001,0.001
257,5.654857635498047,0.001
258,5.639715671539307,0.001
259,5.5858283042907715,0.001
260,5.611956596374512,0.001
261,5.669429302215576,0.001
262,5.647267818450928,0.001
263,5.633525848388672,0.001
264,5.662066459655762,0.001
265,5.601147174835205,0.001
266,5.543068885803223,0.001
267,5.547548770904541,0.001
268,5.591747283935547,0.001
269,5.604288101196289,0.001
270,5.549927234649658,0.001
271,5.567228317260742,0.001
272,5.5658135414123535,0.001
273,5.549653053283691,0.001
274,5.590079307556152,0.001
275,5.523748874664307,0.001
276,5.515374183654785,0.001
277,5.541234016418457,0.001
278,5.566790580749512,0.001
279,5.530760288238525,0.001
280,5.506199836730957,0.001
281,5.511826992034912,0.001
282,5.505395889282227,0.001
283,5.49397087097168,0.001
284,5.507834434509277,0.001
285,5.55088996887207,0.001
286,5.476508617401123,0.001
287,5.506136417388916,0.001
288,5.463495254516602,0.001
289,5.489220142364502,0.001
290,5.48002290725708,0.001
291,5.469207763671875,0.001
292,5.446300983428955,0.001
293,5.451855659484863,0.001
294,5.44506311416626,0.001
295,5.435550689697266,0.001
296,5.467484951019287,0.001
297,5.443814277648926,0.001
298,5.469513893127441,0.001
299,5.4079155921936035,0.001
300,5.385385990142822,0.001
301,5.460116863250732,0.001
302,5.384133815765381,0.001
303,5.4006218910217285,0.001
304,5.370011329650879,0.001
305,5.3947858810424805,0.001
306,5.3908538818359375,0.001
307,5.389075756072998,0.001
308,5.361194133758545,0.001
309,5.397876262664795,0.001
310,5.404867172241211,0.001
311,5.309002876281738,0.001
312,5.395883560180664,0.001
313,5.3753509521484375,0.001
314,5.356491565704346,0.001
315,5.339202880859375,0.001
316,5.368124485015869,0.001
317,5.36331844329834,0.001
318,5.343069553375244,0.001
319,5.333698749542236,0.001
320,5.365061283111572,0.001
321,5.34898042678833,0.001
322,5.328697681427002,0.001
323,5.3061723709106445,0.001
324,5.322953701019287,0.001
325,5.29263162612915,0.001
326,5.333589553833008,0.001
327,5.279770851135254,0.001
328,5.298986911773682,0.001
329,5.30772066116333,0.001
330,5.304788589477539,0.001
331,5.248721599578857,0.001
332,5.29066276550293,0.001
333,5.281379222869873,0.001
334,5.265430927276611,0.001
335,5.285209655761719,0.001
336,5.23021936416626,0.001
337,5.335109233856201,0.001
338,5.260647773742676,0.001
339,5.324550151824951,0.001
340,5.276960849761963,0.001
341,5.2069411277771,0.001
342,5.233882427215576,0.001
343,5.196669101715088,0.001
344,5.27166223526001,0.001
345,5.248263359069824,0.001
346,5.2125468254089355,0.001
347,5.206256866455078,0.001
348,5.191124439239502,0.001
349,5.2256035804748535,0.001
350,5.180877208709717,0.001
351,5.185398578643799,0.001
352,5.225834369659424,0.001
353,5.250913619995117,0.001
354,5.093627452850342,0.001
355,5.234742164611816,0.001
356,5.1890130043029785,0.001
357,5.213647842407227,0.001
358,5.168656349182129,0.001
359,5.201228141784668,0.001
360,5.117372512817383,0.001
361,5.180755615234375,0.001
362,5.259259223937988,0.001
363,5.129945755004883,0.001
364,5.145342826843262,0.001
365,5.122769832611084,0.001
366,5.161800861358643,0.001
367,5.142218589782715,0.001
368,5.151783466339111,0.001
369,5.166160583496094,0.001
370,5.13909912109375,0.001
371,5.163625240325928,0.001
372,5.111158847808838,0.001
373,5.14001989364624,0.001
374,5.173547744750977,0.001
375,5.097625732421875,0.001
376,5.133852481842041,0.001
377,5.129953861236572,0.001
378,5.067460060119629,0.001
379,5.116376876831055,0.001
380,5.022974491119385,0.001
381,5.064250469207764,0.001
382,5.069347381591797,0.001
383,5.097414970397949,0.001
384,5.048551082611084,0.001
385,5.039846897125244,0.001
386,5.020276069641113,0.001
387,5.1132707595825195,0.001
388,5.08756685256958,0.001
389,5.110306262969971,0.001
390,5.027575969696045,0.001
391,5.086358547210693,0.001
392,5.031796932220459,0.001
393,5.051553726196289,0.001
394,5.019715309143066,0.001
395,5.080915927886963,0.001
396,4.995241165161133,0.001
397,5.04901123046875,0.001
398,5.046292781829834,0.001
399,5.039621829986572,0.001
400,5.111073017120361,0.001
401,4.989415168762207,0.001
402,4.985663414001465,0.001
403,5.038854122161865,0.001
404,4.99778938293457,0.001
405,5.055202960968018,0.001
406,5.085104465484619,0.001
407,5.049366474151611,0.001
408,4.997056007385254,0.001
409,5.037686347961426,0.001
410,4.997864246368408,0.001
411,4.994348049163818,0.001
412,5.032076358795166,0.001
413,5.009393215179443,0.001
414,4.963501453399658,0.001
415,4.951827049255371,0.001
416,5.0182342529296875,0.001
417,4.988242149353027,0.001
418,4.977910041809082,0.001
419,4.966714382171631,0.001
420,4.986778736114502,0.001
421,4.977564334869385,0.001
422,4.9977006912231445,0.001
423,4.959721565246582,0.001
424,4.965182304382324,0.001
425,4.919760704040527,0.001
426,4.952585697174072,0.001
427,4.984579563140869,0.001
428,4.959529876708984,0.001
429,4.954841136932373,0.001
430,4.926316738128662,0.001
431,4.933608531951904,0.001
432,4.918670654296875,0.001
433,4.893173694610596,0.001
434,4.896994590759277,0.001
435,4.96425724029541,0.001
436,4.9813714027404785,0.001
437,4.866113185882568,0.001
438,4.942774772644043,0.001
439,4.941171646118164,0.001
440,4.959139347076416,0.001
441,4.940465927124023,0.001
442,4.969189167022705,0.001
443,4.895005226135254,0.001
444,4.988239288330078,0.001
445,4.941189765930176,0.001
446,4.879760265350342,0.001
447,4.872473239898682,0.001
448,4.962688446044922,0.001
449,4.920963764190674,0.001
450,4.911074161529541,0.001
451,4.889196872711182,0.001
452,4.862489700317383,0.001
453,4.896793365478516,0.001
454,4.931586265563965,0.001
455,4.876434326171875,0.001
456,4.906211853027344,0.001
457,4.870369911193848,0.001
458,4.874777793884277,0.001
459,4.911409854888916,0.001
460,4.846741676330566,0.001
461,4.833126068115234,0.001
462,4.932209491729736,0.001
463,4.827470302581787,0.001
464,4.8600358963012695,0.001
465,4.863853931427002,0.001
466,4.8517022132873535,0.001
467,4.8531880378723145,0.001
468,4.872591495513916,0.001
469,4.90654993057251,0.001
470,4.855216979980469,0.001
471,4.856517314910889,0.001
472,4.809650897979736,0.001
473,4.829222202301025,0.001
474,4.794256210327148,0.001
475,4.816348552703857,0.001
476,4.819361209869385,0.001
477,4.826819896697998,0.001
478,4.833601474761963,0.001
479,4.8703508377075195,0.001
480,4.7957963943481445,0.001
481,4.815639495849609,0.001
482,4.859349727630615,0.001
483,4.837225437164307,0.001
484,4.827034950256348,0.001
485,4.81152868270874,0.001
486,4.804547309875488,0.001
487,4.844534873962402,0.001
488,4.7698540687561035,0.001
489,4.803379535675049,0.001
490,4.778896808624268,0.001
491,4.820735931396484,0.001
492,4.845250129699707,0.001
493,4.815914154052734,0.001
494,4.713139533996582,0.001
495,4.802582263946533,0.001
496,4.792016506195068,0.001
497,4.79368782043457,0.001
498,4.7601423263549805,0.001
499,4.78942346572876,0.001
500,4.818686485290527,0.001
501,4.795803546905518,0.001
502,4.779960632324219,0.001
503,4.769058704376221,0.001
504,4.763162136077881,0.001
505,4.7229485511779785,0.001
506,4.773043155670166,0.001
507,4.790595531463623,0.001
508,4.762881755828857,0.001
509,4.750213146209717,0.001
510,4.806814670562744,0.001
511,4.774336338043213,0.001
512,4.769795894622803,0.001
513,4.7506937980651855,0.001
514,4.75701379776001,0.001
515,4.748290061950684,0.001
516,4.662802219390869,0.001
517,4.781289577484131,0.001
518,4.690805912017822,0.001
519,4.729236125946045,0.001
520,4.709291458129883,0.001
521,4.723710060119629,0.001
522,4.769466876983643,0.001
523,4.741878509521484,0.001
524,4.752777099609375,0.001
525,4.790083408355713,0.001
526,4.81178617477417,0.001
527,4.761937141418457,0.001
528,4.735329627990723,0.001
529,4.735432147979736,0.001
530,4.766653537750244,0.001
531,4.75042724609375,0.001
532,4.734292984008789,0.001
533,4.692661285400391,0.001
534,4.742281913757324,0.001
535,4.748230934143066,0.001
536,4.669038772583008,0.001
537,4.669583320617676,0.001
538,4.688258647918701,0.001
539,4.7581257820129395,0.001
540,4.720033168792725,0.001
541,4.651895999908447,0.001
542,4.726156711578369,0.001
543,4.655086040496826,0.001
544,4.678456783294678,0.001
545,4.657800674438477,0.001
546,4.706954002380371,0.001
547,4.749581336975098,0.001
548,4.643866539001465,0.001
549,4.705001354217529,0.001
550,4.652994632720947,0.001
551,4.704338550567627,0.001
552,4.727497100830078,0.001
553,4.635167121887207,0.001
554,4.662524223327637,0.001
555,4.672759056091309,0.001
556,4.6155571937561035,0.001
557,4.6653056144714355,0.001
558,4.717099666595459,0.001
559,4.7303266525268555,0.001
560,4.69301700592041,0.001
561,4.6476945877075195,0.001
562,4.653547763824463,0.001
563,4.634510517120361,0.001
564,4.697580814361572,0.001
565,4.621789932250977,0.001
566,4.675840377807617,0.001
567,4.650798797607422,0.001
568,4.613063335418701,0.001
569,4.6517014503479,0.001
570,4.710408687591553,0.001
571,4.636194229125977,0.001
572,4.607841968536377,0.001
573,4.633896827697754,0.001
574,4.660811901092529,0.001
575,4.600172519683838,0.001
576,4.665350437164307,0.001
577,4.585314750671387,0.001
578,4.609885215759277,0.001
579,4.6636738777160645,0.001
580,4.631441593170166,0.001
581,4.587156772613525,0.001
582,4.653468608856201,0.001
583,4.662181377410889,0.001
584,4.601585388183594,0.001
585,4.647451877593994,0.001
586,4.628714561462402,0.001
587,4.627067565917969,0.001
588,4.5737786293029785,0.001
589,4.578765392303467,0.001
590,4.658148288726807,0.001
591,4.6005539894104,0.001
592,4.618440628051758,0.001
593,4.632728099822998,0.001
594,4.604445457458496,0.001
595,4.616531848907471,0.001
596,4.586195468902588,0.001
597,4.660029411315918,0.001
598,4.642454147338867,0.001
599,4.557368755340576,0.001
600,4.596209526062012,0.001
601,4.6121134757995605,0.001
602,4.6209611892700195,0.001
603,4.55667781829834,0.001
604,4.636925220489502,0.001
605,4.580004692077637,0.001
606,4.59430456161499,0.001
607,4.657188415527344,0.001
608,4.625437259674072,0.001
609,4.610427379608154,0.001
610,4.595409870147705,0.001
611,4.589252471923828,0.001
612,4.61515474319458,0.001
613,4.625884532928467,0.001
614,4.668214797973633,0.001
615,4.5713019371032715,0.001
616,4.537565231323242,0.001
617,4.610531806945801,0.001
618,4.638362884521484,0.001
619,4.5894975662231445,0.001
620,4.56158971786499,0.001
621,4.528306484222412,0.001
622,4.556115627288818,0.001
623,4.6329169273376465,0.001
624,4.571985721588135,0.001
625,4.541969299316406,0.001
626,4.529696941375732,0.001
627,4.581605911254883,0.001
628,4.581117630004883,0.001
629,4.567607402801514,0.001
630,4.531973361968994,0.001
631,4.529172897338867,0.001
632,4.559762954711914,0.001
633,4.579931735992432,0.001
634,4.51301383972168,0.001
635,4.544341087341309,0.001
636,4.536029815673828,0.001
637,4.558508396148682,0.001
638,4.491085529327393,0.001
639,4.57578182220459,0.001
640,4.557173728942871,0.001
641,4.54163122177124,0.001
642,4.5051140785217285,0.001
643,4.5283074378967285,0.001
644,4.473581314086914,0.001
645,4.56414270401001,0.001
646,4.466584205627441,0.001
647,4.567206382751465,0.001
648,4.5001540184021,0.001
649,4.492994785308838,0.001
650,4.51259708404541,0.001
651,4.4970383644104,0.001
652,4.535606384277344,0.001
653,4.51569128036499,0.001
654,4.519148349761963,0.001
655,4.576404571533203,0.001
656,4.474468231201172,0.001
657,4.500180721282959,0.001
658,4.576192855834961,0.001
659,4.525975704193115,0.001
660,4.527587413787842,0.001
661,4.552340030670166,0.001
662,4.516969203948975,0.001
663,4.4958672523498535,0.001
664,4.507569789886475,0.001
665,4.458654880523682,0.001
666,4.47041654586792,0.001
667,4.44842529296875,0.001
668,4.512438774108887,0.001
669,4.447578430175781,0.001
670,4.457922458648682,0.001
671,4.48328161239624,0.001
672,4.427593231201172,0.001
673,4.5258917808532715,0.001
674,4.530982971191406,0.001
675,4.489926815032959,0.001
676,4.477149963378906,0.001
677,4.491713047027588,0.001
678,4.51647424697876,0.001
679,4.520690441131592,0.001
680,4.561774253845215,0.001
681,4.505081653594971,0.001
682,4.4435296058654785,0.001
683,4.500323295593262,0.001
684,4.449385166168213,0.001
685,4.4886040687561035,0.001
686,4.481052875518799,0.001
687,4.524819374084473,0.001
688,4.475167274475098,0.001
689,4.460911273956299,0.001
690,4.474915027618408,0.001
691,4.467648029327393,0.001
692,4.4054765701293945,0.001
693,4.465550899505615,0.001
694,4.453099727630615,0.001
695,4.515294075012207,0.001
696,4.449963569641113,0.001
697,4.480979919433594,0.001
698,4.436435222625732,0.001
699,4.487009525299072,0.001
700,4.45701265335083,0.001
701,4.505983352661133,0.001
702,4.4575347900390625,0.001
703,4.483137130737305,0.001
704,4.482092380523682,0.001
705,4.431971073150635,0.001
706,4.489194393157959,0.001
707,4.451532363891602,0.001
708,4.378762722015381,0.001
709,4.4154438972473145,0.001
710,4.4774169921875,0.001
711,4.472434997558594,0.001
712,4.39667272567749,0.001
713,4.449930191040039,0.001
714,4.432256698608398,0.001
715,4.397136211395264,0.001
716,4.415411472320557,0.001
717,4.430235862731934,0.001
718,4.363920211791992,0.001
719,4.410472869873047,0.001
720,4.452947616577148,0.001
721,4.438972473144531,0.001
722,4.391331672668457,0.001
723,4.449363708496094,0.001
724,4.428834438323975,0.001
725,4.404900550842285,0.001
726,4.41375207901001,0.001
727,4.422656536102295,0.001
728,4.368991851806641,0.001
729,4.383018493652344,0.001
730,4.463738441467285,0.001
731,4.399687767028809,0.001
732,4.400768756866455,0.001
733,4.417975902557373,0.001
734,4.449465274810791,0.001
735,4.441745281219482,0.001
736,4.349381923675537,0.001
737,4.42327356338501,0.001
738,4.424871921539307,0.001
739,4.366923809051514,0.001
740,4.428609371185303,0.001
741,4.421026229858398,0.001
742,4.342440128326416,0.001
743,4.308899879455566,0.001
744,4.393238067626953,0.001
745,4.432690620422363,0.001
746,4.392268180847168,0.001
747,4.395155429840088,0.001
748,4.407540798187256,0.001
749,4.412294864654541,0.001
750,4.426870822906494,0.001
751,4.375000476837158,0.001
752,4.448660373687744,0.001
753,4.3840484619140625,0.001
754,4.391322612762451,0.001
755,4.449621677398682,0.001
756,4.412228584289551,0.001
757,4.367514610290527,0.001
758,4.394968032836914,0.001
759,4.396046161651611,0.001
760,4.3472819328308105,0.001
761,4.391605377197266,0.001
762,4.336657524108887,0.001
763,4.3533172607421875,0.001
764,4.372931957244873,0.001
765,4.370208740234375,0.001
766,4.308720111846924,0.001
767,4.324995040893555,0.001
768,4.32464075088501,0.001
769,4.363359451293945,0.001
770,4.3518147468566895,0.001
771,4.329853534698486,0.001
772,4.353579521179199,0.001
773,4.322885990142822,0.001
774,4.312649250030518,0.001
775,4.321464538574219,0.001
776,4.345003604888916,0.001
777,4.32642936706543,0.001
778,4.278294086456299,0.001
779,4.355653285980225,0.001
780,4.347455024719238,0.001
781,4.324084758758545,0.001
782,4.340102195739746,0.001
783,4.285400867462158,0.001
784,4.308821678161621,0.001
785,4.334320545196533,0.001
786,4.290990352630615,0.001
787,4.267683506011963,0.001
788,4.344222545623779,0.001
789,4.361058712005615,0.001
790,4.35842752456665,0.001
791,4.379950046539307,0.001
792,4.327360153198242,0.001
793,4.238216876983643,0.001
794,4.21014404296875,0.001
795,4.28397798538208,0.001
796,4.237638473510742,0.001
797,4.263576984405518,0.001
798,4.303178787231445,0.001
799,4.264284610748291,0.001
800,4.234848499298096,0.001
801,4.274229526519775,0.001
802,4.218185901641846,0.001
803,4.2185845375061035,0.001
804,4.24818754196167,0.001
805,4.213040351867676,0.001
806,4.235147953033447,0.001
807,4.23439884185791,0.001
808,4.243904113769531,0.001
809,4.233687877655029,0.001
810,4.231026649475098,0.001
811,4.218896389007568,0.001
812,4.22222375869751,0.001
813,4.212005615234375,0.001
814,4.232623100280762,0.001
815,4.256010055541992,0.001
816,4.261497497558594,0.001
817,4.221250057220459,0.001
818,4.244589328765869,0.001
819,4.291701316833496,0.001
820,4.26513671875,0.001
821,4.193808555603027,0.001
822,4.198492527008057,0.001
823,4.219451427459717,0.001
824,4.276937007904053,0.001
825,4.211278438568115,0.001
826,4.189721584320068,0.001
827,4.227410316467285,0.001
828,4.247877597808838,0.001
829,4.212984561920166,0.001
830,4.2201619148254395,0.001
831,4.146570682525635,0.001
832,4.150330543518066,0.001
833,4.20217227935791,0.001
834,4.085941314697266,0.001
835,4.178072452545166,0.001
836,4.138876438140869,0.001
837,4.158929824829102,0.001
838,4.142081260681152,0.001
839,4.15288782119751,0.001
840,4.160810470581055,0.001
841,4.105469703674316,0.001
842,4.151290416717529,0.001
843,4.1780900955200195,0.001
844,4.118840217590332,0.001
845,4.151304721832275,0.001
846,4.112846374511719,0.001
847,4.195745468139648,0.001
848,4.0793633460998535,0.001
849,4.178940773010254,0.001
850,4.116199016571045,0.001
851,4.148965835571289,0.001
852,4.076692581176758,0.001
853,4.122270107269287,0.001
854,4.098466873168945,0.001
855,4.121359348297119,0.001
856,4.108675956726074,0.001
857,4.099804878234863,0.001
858,4.115072250366211,0.001
859,4.087830543518066,0.001
860,4.108590602874756,0.001
861,4.138853549957275,0.001
862,4.114794731140137,0.001
863,4.091760158538818,0.001
864,4.089608669281006,0.001
865,4.100694179534912,0.001
866,4.1068220138549805,0.001
867,4.1016645431518555,0.001
868,4.02228307723999,0.001
869,4.040068626403809,0.001
870,4.115170955657959,0.001
871,4.052112102508545,0.001
872,4.020445823669434,0.001
873,4.102114200592041,0.001
874,3.9785380363464355,0.001
875,4.0578742027282715,0.001
876,4.0892744064331055,0.001
877,4.0396552085876465,0.001
878,4.024866104125977,0.001
879,4.151833534240723,0.001
880,4.050999641418457,0.001
881,4.004515171051025,0.001
882,4.030226230621338,0.001
883,4.060535907745361,0.001
884,4.07558536529541,0.001
885,4.0040764808654785,0.001
886,4.024162769317627,0.001
887,4.076862812042236,0.001
888,3.992968797683716,0.001
889,4.052435398101807,0.001
890,3.9934284687042236,0.001
891,4.101902008056641,0.001
892,3.967862129211426,0.001
893,3.9475724697113037,0.001
894,3.9551379680633545,0.001
895,4.02690315246582,0.001
896,3.996774911880493,0.001
897,4.0344719886779785,0.001
898,4.020796298980713,0.001
899,3.985196113586426,0.001
900,4.05968713760376,0.001
901,4.012833595275879,0.001
902,4.032431125640869,0.001
903,4.027547359466553,0.001
904,4.035960674285889,0.001
905,3.9897799491882324,0.001
906,3.97477388381958,0.001
907,3.9111874103546143,0.001
908,4.004745960235596,0.001
909,4.019721031188965,0.001
910,3.9607205390930176,0.001
911,4.029794216156006,0.001
912,3.8920750617980957,0.001
913,3.986375570297241,0.001
914,3.9268710613250732,0.001
915,3.998152017593384,0.001
916,3.9332852363586426,0.001
917,3.9319543838500977,0.001
918,3.9522125720977783,0.001
919,3.974761962890625,0.001
920,4.000329494476318,0.001
921,3.9945995807647705,0.001
922,3.94570255279541,0.001
923,3.94887113571167,0.001
924,4.012976169586182,0.001
925,3.9752955436706543,0.001
926,3.877856731414795,0.001
927,4.004814624786377,0.001
928,3.9219343662261963,0.001
929,3.961010456085205,0.001
930,3.9879274368286133,0.001
931,3.9354946613311768,0.001
932,3.9519853591918945,0.001
933,4.059596061706543,0.001
934,3.9485397338867188,0.001
935,3.9606916904449463,0.001
936,3.9383811950683594,0.001
937,3.9366230964660645,0.001
938,3.980342149734497,0.001
939,3.9936320781707764,0.001
940,3.9034228324890137,0.001
941,3.944610595703125,0.001
942,3.909214973449707,0.001
943,3.97232985496521,0.001
944,3.869856119155884,0.001
945,3.8779025077819824,0.001
946,3.9166712760925293,0.001
947,3.880608558654785,0.001
948,3.934011220932007,0.001
949,3.883631944656372,0.001
950,3.9297561645507812,0.001
951,3.9284164905548096,0.001
952,3.934748411178589,0.001
953,3.9259254932403564,0.001
954,3.8876941204071045,0.001
955,3.907257556915283,0.001
956,3.884721517562866,0.001
957,3.9479265213012695,0.001
958,3.9154655933380127,0.001
959,3.8502511978149414,0.001
960,3.9627833366394043,0.001
961,3.889042377471924,0.001
962,3.9518072605133057,0.001
963,3.886929750442505,0.001
964,3.8602421283721924,0.001
965,3.8917720317840576,0.001
966,3.8604326248168945,0.001
967,3.924206256866455,0.001
968,3.873502016067505,0.001
969,3.9066903591156006,0.001
970,3.817610502243042,0.001
971,3.856558084487915,0.001
972,3.8684158325195312,0.001
973,3.9110405445098877,0.001
974,3.8618783950805664,0.001
975,3.887500286102295,0.001
976,3.8951733112335205,0.001
977,3.8173298835754395,0.001
978,3.8858680725097656,0.001
979,3.8559086322784424,0.001
980,3.8919360637664795,0.001
981,3.925746202468872,0.001
982,3.8618927001953125,0.001
983,3.919632911682129,0.001
984,3.9102063179016113,0.001
985,3.8587656021118164,0.001
986,3.954481840133667,0.001
987,3.903653144836426,0.001
988,3.9060635566711426,0.001
