step,Metrics/loss,lr
194,6.068994522094727,0.0009999273065471605
195,6.130399227142334,0.0009999265552190725
196,6.054056644439697,0.0009999258000285363
197,6.00841760635376,0.0009999250409755587
198,6.038533687591553,0.0009999242780601462
199,6.015605449676514,0.0009999235112823053
200,6.041154384613037,0.0009999227406420428
201,6.01280403137207,0.000999921966139365
202,5.968699932098389,0.0009999211877742785
203,6.006526470184326,0.0009999204055467902
204,5.982213497161865,0.000999919619456907
205,6.020290851593018,0.000999918829504635
206,6.005198001861572,0.0009999180356899816
207,5.93390417098999,0.0009999172380129534
208,5.972768783569336,0.000999916436473557
209,6.022134304046631,0.0009999156310717997
210,5.9076619148254395,0.0009999148218076883
211,5.924654483795166,0.0009999140086812295
212,5.940126895904541,0.0009999131916924309
213,5.929469108581543,0.0009999123708412986
214,5.891762733459473,0.0009999115461278405
215,5.905900955200195,0.000999910717552063
216,5.888333797454834,0.0009999098851139736
217,5.864561557769775,0.0009999090488135795
218,5.901068687438965,0.0009999082086508875
219,5.928213596343994,0.0009999073646259052
220,5.831869602203369,0.0009999065167386398
221,5.839134216308594,0.0009999056649890982
222,5.84123420715332,0.0009999048093772883
223,5.861387252807617,0.000999903949903217
224,5.845432281494141,0.0009999030865668918
225,5.861338138580322,0.0009999022193683202
226,5.85045051574707,0.0009999013483075094
227,5.885461807250977,0.0009999004733844672
228,5.823563098907471,0.0009998995945992009
229,5.7836012840271,0.0009998987119517182
230,5.79588508605957,0.0009998978254420266
231,5.8176493644714355,0.0009998969350701336
232,5.8093037605285645,0.000999896040836047
233,5.799592018127441,0.0009998951427397742
234,5.771617412567139,0.0009998942407813234
235,5.751492977142334,0.000999893334960702
236,5.812861442565918,0.0009998924252779175
237,5.759824275970459,0.0009998915117329786
238,5.707977294921875,0.0009998905943258921
239,5.804283618927002,0.0009998896730566667
240,5.793899059295654,0.00099988874792531
241,5.728670597076416,0.0009998878189318298
242,5.712175369262695,0.000999886886076234
243,5.766719341278076,0.000999885949358531
244,5.7928314208984375,0.0009998850087787289
245,5.732414245605469,0.000999884064336835
246,5.7408623695373535,0.0009998831160328583
247,5.719565391540527,0.0009998821638668065
248,5.677211284637451,0.0009998812078386879
249,5.65705680847168,0.0009998802479485103
250,5.716628074645996,0.0009998792841962826
251,5.658312797546387,0.0009998783165820126
252,5.644979000091553,0.000999877345105709
253,5.715424537658691,0.0009998763697673797
254,5.645523548126221,0.0009998753905670333
255,5.684035778045654,0.0009998744075046782
256,5.627570629119873,0.000999873420580323
257,5.647131443023682,0.0009998724297939758
258,5.630500316619873,0.0009998714351456455
259,5.590578556060791,0.0009998704366353402
260,5.607004642486572,0.0009998694342630687
261,5.65254020690918,0.00099986842802884
262,5.648913383483887,0.000999867417932662
263,5.620433330535889,0.0009998664039745438
264,5.646297454833984,0.000999865386154494
265,5.595068454742432,0.0009998643644725214
266,5.54219388961792,0.0009998633389286349
267,5.543953895568848,0.000999862309522843
268,5.593247890472412,0.0009998612762551547
269,5.58704948425293,0.0009998602391255787
270,5.538362503051758,0.0009998591981341242
271,5.551769733428955,0.0009998581532808001
272,5.55594539642334,0.0009998571045656151
273,5.538064956665039,0.0009998560519885785
274,5.582226753234863,0.0009998549955496992
275,5.52133321762085,0.000999853935248986
276,5.5010666847229,0.0009998528710864487
277,5.537961959838867,0.0009998518030620957
278,5.5605082511901855,0.0009998507311759367
279,5.525606155395508,0.0009998496554279805
280,5.501287937164307,0.0009998485758182364
281,5.505434036254883,0.000999847492346714
282,5.496532917022705,0.0009998464050134223
283,5.49160623550415,0.0009998453138183707
284,5.505814552307129,0.0009998442187615687
285,5.5475754737854,0.0009998431198430255
286,5.468813896179199,0.0009998420170627507
287,5.492580890655518,0.0009998409104207536
288,5.457356929779053,0.0009998397999170438
289,5.4833807945251465,0.0009998386855516307
290,5.477734088897705,0.0009998375673245241
291,5.463831901550293,0.0009998364452357335
292,5.439680576324463,0.0009998353192852685
293,5.449831485748291,0.0009998341894731388
294,5.451395034790039,0.0009998330557993542
295,5.428300857543945,0.0009998319182639242
296,5.455771446228027,0.0009998307768668585
297,5.4409966468811035,0.0009998296316081675
298,5.46726655960083,0.0009998284824878603
299,5.4105000495910645,0.000999827329505947
300,5.388323783874512,0.0009998261726624378
301,5.4522318840026855,0.0009998250119573422
302,5.379171371459961,0.0009998238473906706
303,5.394532203674316,0.0009998226789624325
304,5.362880229949951,0.0009998215066726384
305,5.391092300415039,0.000999820330521298
306,5.3819403648376465,0.0009998191505084218
307,5.377483367919922,0.0009998179666340194
308,5.356979846954346,0.0009998167788981016
309,5.388716697692871,0.000999815587300678
310,5.403803825378418,0.000999814391841759
311,5.315404415130615,0.000999813192521355
312,5.394747257232666,0.0009998119893394764
313,5.3745293617248535,0.000999810782296133
314,5.351042747497559,0.000999809571391336
315,5.338718891143799,0.0009998083566250952
316,5.364970684051514,0.000999807137997421
317,5.356303691864014,0.000999805915508324
318,5.34116268157959,0.0009998046891578148
319,5.334181785583496,0.0009998034589459037
320,5.365574359893799,0.0009998022248726016
321,5.338045597076416,0.0009998009869379187
322,5.316899299621582,0.0009997997451418657
323,5.301487445831299,0.0009997984994844537
324,5.306725978851318,0.0009997972499656929
325,5.287589073181152,0.0009997959965855942
326,5.3147125244140625,0.0009997947393441684
327,5.269618034362793,0.0009997934782414262
328,5.287956237792969,0.0009997922132773786
329,5.288855075836182,0.000999790944452036
330,5.292656898498535,0.0009997896717654099
331,5.239912033081055,0.0009997883952175108
332,5.272494792938232,0.0009997871148083501
333,5.265615463256836,0.0009997858305379383
334,5.258279800415039,0.0009997845424062866
335,5.266204833984375,0.0009997832504134061
336,5.219970703125,0.0009997819545593078
337,5.318353652954102,0.000999780654844003
338,5.248986721038818,0.0009997793512675028
339,5.311872959136963,0.0009997780438298182
340,5.2719292640686035,0.0009997767325309608
341,5.183645725250244,0.0009997754173709415
342,5.237587928771973,0.0009997740983497716
343,5.1891303062438965,0.0009997727754674627
344,5.264739513397217,0.000999771448724026
345,5.232038974761963,0.0009997701181194728
346,5.214866638183594,0.0009997687836538146
347,5.208601951599121,0.0009997674453270631
348,5.181833267211914,0.0009997661031392294
349,5.217785358428955,0.000999764757090325
350,5.181768894195557,0.0009997634071803618
351,5.176304340362549,0.0009997620534093513
352,5.215822696685791,0.0009997606957773048
353,5.238712787628174,0.0009997593342842344
354,5.087666988372803,0.0009997579689301516
355,5.221276760101318,0.000999756599715068
356,5.195469379425049,0.0009997552266389955
357,5.206091403961182,0.0009997538497019459
358,5.168295383453369,0.000999752468903931
359,5.191483497619629,0.0009997510842449627
360,5.1106858253479,0.0009997496957250525
361,5.1719231605529785,0.0009997483033442128
362,5.255130290985107,0.0009997469071024554
363,5.117049217224121,0.0009997455069997922
364,5.142934322357178,0.0009997441030362353
365,5.127927303314209,0.0009997426952117966
366,5.1488518714904785,0.0009997412835264885
367,5.146618366241455,0.000999739867980323
368,5.145959377288818,0.0009997384485733122
369,5.1472368240356445,0.0009997370253054683
370,5.134241104125977,0.0009997355981768033
371,5.160065174102783,0.00099973416718733
372,5.106612682342529,0.0009997327323370598
373,5.1407928466796875,0.000999731293626006
374,5.174276828765869,0.0009997298510541802
375,5.099695682525635,0.0009997284046215954
376,5.136899948120117,0.0009997269543282634
377,5.135305881500244,0.0009997255001741971
378,5.072760105133057,0.000999724042159409
379,5.116934299468994,0.0009997225802839114
380,5.013528823852539,0.0009997211145477167
381,5.061803340911865,0.0009997196449508378
382,5.053932189941406,0.0009997181714932872
383,5.096052169799805,0.0009997166941750775
384,5.048178195953369,0.0009997152129962216
385,5.036303997039795,0.000999713727956732
386,5.0114946365356445,0.0009997122390566213
387,5.1074538230896,0.0009997107462959027
388,5.083865642547607,0.0009997092496745886
389,5.109192848205566,0.0009997077491926921
390,5.0216965675354,0.0009997062448502262
391,5.070286273956299,0.0009997047366472034
392,5.025768280029297,0.000999703224583637
393,5.0431108474731445,0.0009997017086595399
394,5.01530122756958,0.000999700188874925
395,5.081236362457275,0.0009996986652298055
396,4.990396022796631,0.0009996971377241946
397,5.044222354888916,0.0009996956063581049
398,5.047244071960449,0.00099969407113155
399,5.037161827087402,0.000999692532044543
400,5.098677635192871,0.0009996909890970969
401,4.987198829650879,0.0009996894422892252
402,4.9848785400390625,0.0009996878916209411
403,5.040204048156738,0.0009996863370922578
404,4.990058898925781,0.0009996847787031888
405,5.064765453338623,0.0009996832164537474
406,5.078660011291504,0.0009996816503439472
407,5.044495105743408,0.0009996800803738011
408,4.997952938079834,0.0009996785065433233
409,5.0362114906311035,0.0009996769288525267
410,5.009129524230957,0.0009996753473014252
411,4.99758768081665,0.0009996737618900324
412,5.027166843414307,0.0009996721726183617
413,5.004296779632568,0.000999670579486427
414,4.96527624130249,0.0009996689824942416
415,4.951940059661865,0.0009996673816418194
416,5.014077186584473,0.0009996657769291743
417,4.986336708068848,0.00099966416835632
418,4.9664740562438965,0.00099966255592327
419,4.958803176879883,0.0009996609396300386
420,4.979418754577637,0.0009996593194766391
421,4.978339195251465,0.0009996576954630861
422,4.992929935455322,0.0009996560675893933
423,4.962639331817627,0.0009996544358555745
424,4.967249393463135,0.0009996528002616438
425,4.914381504058838,0.0009996511608076151
426,4.956194877624512,0.000999649517493503
427,4.977883815765381,0.0009996478703193207
428,4.955081462860107,0.000999646219285083
429,4.958166122436523,0.0009996445643908041
430,4.925230503082275,0.000999642905636498
431,4.9244513511657715,0.000999641243022179
432,4.9209465980529785,0.0009996395765478614
433,4.899295330047607,0.0009996379062135593
434,4.891258716583252,0.0009996362320192874
435,4.965735912322998,0.0009996345539650597
436,4.981124401092529,0.0009996328720508908
437,4.866565227508545,0.0009996311862767952
438,4.940652847290039,0.0009996294966427874
439,4.93442440032959,0.0009996278031488815
440,4.947486400604248,0.0009996261057950923
441,4.939115524291992,0.0009996244045814345
442,4.959475517272949,0.0009996226995079229
443,4.886288166046143,0.0009996209905745715
444,4.984182834625244,0.0009996192777813953
445,4.935612201690674,0.0009996175611284093
446,4.880679130554199,0.0009996158406156278
447,4.865575790405273,0.0009996141162430658
448,4.958428382873535,0.0009996123880107379
449,4.914060592651367,0.000999610655918659
450,4.913463592529297,0.0009996089199668442
451,4.901734352111816,0.0009996071801553082
452,4.8615264892578125,0.0009996054364840659
453,4.886699199676514,0.0009996036889531323
454,4.927923679351807,0.0009996019375625225
455,4.865933895111084,0.0009996001823122517
456,4.906373023986816,0.0009995984232023345
457,4.871950626373291,0.0009995966602327861
458,4.873456954956055,0.0009995948934036223
459,4.906857967376709,0.0009995931227148574
460,4.8530426025390625,0.0009995913481665069
461,4.838514804840088,0.0009995895697585862
462,4.950092792510986,0.0009995877874911104
463,4.8336896896362305,0.0009995860013640948
464,4.861696720123291,0.000999584211377555
465,4.866518020629883,0.0009995824175315058
466,4.843912124633789,0.0009995806198259633
467,4.8373236656188965,0.0009995788182609424
468,4.865797996520996,0.0009995770128364586
469,4.888766765594482,0.0009995752035525279
470,4.848595142364502,0.0009995733904091652
471,4.85581636428833,0.0009995715734063865
472,4.811310768127441,0.0009995697525442071
473,4.83100700378418,0.000999567927822643
474,4.798864841461182,0.0009995660992417094
475,4.8254008293151855,0.0009995642668014222
476,4.811219215393066,0.0009995624305017975
477,4.837978363037109,0.0009995605903428504
478,4.831637859344482,0.0009995587463245972
479,4.861878871917725,0.0009995568984470535
480,4.79013204574585,0.0009995550467102351
481,4.815582752227783,0.0009995531911141582
482,4.860771179199219,0.0009995513316588386
483,4.834892272949219,0.0009995494683442921
484,4.821387767791748,0.0009995476011705347
485,4.817651748657227,0.0009995457301375827
486,4.804680347442627,0.000999543855245452
487,4.84995698928833,0.0009995419764941586
488,4.776712894439697,0.0009995400938837187
489,4.802163124084473,0.0009995382074141485
490,4.777548789978027,0.0009995363170854643
491,4.823099613189697,0.0009995344228976822
492,4.847736358642578,0.0009995325248508182
493,4.824065208435059,0.000999530622944889
494,4.704452037811279,0.000999528717179911
495,4.79817533493042,0.0009995268075559001
496,4.789431095123291,0.000999524894072873
497,4.790918827056885,0.000999522976730846
498,4.7542595863342285,0.0009995210555298357
499,4.786134719848633,0.0009995191304698586
500,4.820639610290527,0.000999517201550931
501,4.787782192230225,0.0009995152687730696
502,4.760993003845215,0.0009995133321362912
503,4.766025066375732,0.000999511391640612
504,4.765058517456055,0.000999509447286049
505,4.723382472991943,0.0009995074990726187
506,4.766507148742676,0.000999505547000338
507,4.787229061126709,0.0009995035910692234
508,4.770524024963379,0.000999501631279292
509,4.760221481323242,0.0009994996676305603
510,4.807545185089111,0.0009994977001230455
511,4.775477409362793,0.0009994957287567641
512,4.768099308013916,0.0009994937535317335
513,4.753529071807861,0.00099949177444797
514,4.764332294464111,0.0009994897915054915
515,4.7539591789245605,0.0009994878047043143
516,4.673064708709717,0.0009994858140444556
517,4.791613578796387,0.0009994838195259324
518,4.705227851867676,0.0009994818211487622
519,4.748917102813721,0.000999479818912962
520,4.723448276519775,0.0009994778128185487
521,4.736738204956055,0.0009994758028655398
522,4.767978668212891,0.0009994737890539527
523,4.732783317565918,0.000999471771383804
524,4.754304885864258,0.000999469749855112
525,4.7903289794921875,0.0009994677244678934
526,4.809869289398193,0.0009994656952221656
527,4.7625508308410645,0.0009994636621179463
528,4.7298054695129395,0.000999461625155253
529,4.717174053192139,0.0009994595843341027
530,4.749264717102051,0.0009994575396545134
531,4.735942840576172,0.0009994554911165023
532,4.725290775299072,0.0009994534387200874
533,4.68700647354126,0.000999451382465286
534,4.72760534286499,0.0009994493223521158
535,4.7379961013793945,0.0009994472583805944
536,4.666688919067383,0.0009994451905507397
537,4.670847415924072,0.0009994431188625696
538,4.6899003982543945,0.0009994410433161014
539,4.7534637451171875,0.0009994389639113534
540,4.719015598297119,0.0009994368806483431
541,4.656336784362793,0.0009994347935270887
542,4.725611686706543,0.0009994327025476077
543,4.655390739440918,0.0009994306077099183
544,4.676235198974609,0.0009994285090140387
545,4.658726215362549,0.0009994264064599866
546,4.703434467315674,0.0009994243000477803
547,4.759212493896484,0.0009994221897774375
548,4.649757385253906,0.0009994200756489767
549,4.703806400299072,0.0009994179576624158
550,4.648610591888428,0.000999415835817773
551,4.700212478637695,0.0009994137101150668
552,4.7144455909729,0.000999411580554315
553,4.626047134399414,0.0009994094471355362
554,4.655573844909668,0.0009994073098587488
555,4.665897846221924,0.0009994051687239706
556,4.6149821281433105,0.0009994030237312208
557,4.656353950500488,0.000999400874880517
558,4.707138538360596,0.0009993987221718784
559,4.7349653244018555,0.0009993965656053228
560,4.691802024841309,0.0009993944051808691
561,4.639900207519531,0.000999392240898536
562,4.650274753570557,0.0009993900727583414
563,4.634275913238525,0.0009993879007603047
564,4.704737663269043,0.000999385724904444
565,4.6258063316345215,0.0009993835451907783
566,4.677168846130371,0.0009993813616193262
567,4.655032634735107,0.0009993791741901062
568,4.609043598175049,0.0009993769829031377
569,4.648366451263428,0.000999374787758439
570,4.7089715003967285,0.0009993725887560288
571,4.63090705871582,0.0009993703858959266
572,4.604213237762451,0.0009993681791781509
573,4.6319451332092285,0.0009993659686027205
574,4.659818649291992,0.0009993637541696548
575,4.589595317840576,0.0009993615358789725
576,4.673941135406494,0.0009993593137306927
577,4.587353706359863,0.0009993570877248345
578,4.611044883728027,0.000999354857861417
579,4.655740261077881,0.0009993526241404594
580,4.622064590454102,0.0009993503865619808
581,4.583302021026611,0.0009993481451260006
582,4.656777381896973,0.0009993458998325377
583,4.653965950012207,0.0009993436506816116
584,4.591152191162109,0.0009993413976732417
585,4.637742519378662,0.0009993391408074472
586,4.617885112762451,0.0009993368800842474
587,4.621504306793213,0.0009993346155036619
588,4.571043491363525,0.0009993323470657099
589,4.571747303009033,0.000999330074770411
590,4.663119316101074,0.000999327798617785
591,4.605261325836182,0.0009993255186078508
592,4.620128154754639,0.0009993232347406285
593,4.6384711265563965,0.0009993209470161375
594,4.6058669090271,0.0009993186554343974
595,4.613668918609619,0.000999316359995428
596,4.584164142608643,0.000999314060699249
597,4.661038875579834,0.00099931175754588
598,4.640354633331299,0.0009993094505353411
599,4.552206516265869,0.0009993071396676516
600,4.595667839050293,0.0009993048249428318
601,4.605570316314697,0.0009993025063609012
602,4.616674900054932,0.0009993001839218797
603,4.548692226409912,0.0009992978576257878
604,4.634584426879883,0.000999295527472645
605,4.580123424530029,0.0009992931934624714
606,4.590969562530518,0.0009992908555952868
607,4.6625800132751465,0.0009992885138711118
608,4.627094268798828,0.000999286168289966
609,4.627333164215088,0.0009992838188518697
610,4.613335609436035,0.0009992814655568434
611,4.597203254699707,0.0009992791084049066
612,4.625116348266602,0.0009992767473960803
613,4.617542743682861,0.0009992743825303842
614,4.66504430770874,0.0009992720138078388
615,4.562261581420898,0.0009992696412284645
616,4.533941745758057,0.0009992672647922817
617,4.602293968200684,0.0009992648844993107
618,4.630002975463867,0.000999262500349572
619,4.5827507972717285,0.0009992601123430859
620,4.551039218902588,0.000999257720479873
621,4.515923500061035,0.0009992553247599538
622,4.543297290802002,0.0009992529251833492
623,4.626171588897705,0.0009992505217500793
624,4.559743404388428,0.0009992481144601648
625,4.531120777130127,0.0009992457033136267
626,4.517941474914551,0.0009992432883104854
627,4.5665974617004395,0.000999240869450762
628,4.5720438957214355,0.0009992384467344766
629,4.5520782470703125,0.0009992360201616507
630,4.520254135131836,0.000999233589732305
631,4.516135215759277,0.00099923115544646
632,4.550694465637207,0.0009992287173041367
633,4.562707901000977,0.0009992262753053562
634,4.495398044586182,0.0009992238294501395
635,4.528831481933594,0.0009992213797385074
636,4.523181438446045,0.0009992189261704809
637,4.549446105957031,0.0009992164687460813
638,4.481067657470703,0.0009992140074653296
639,4.5698981285095215,0.0009992115423282468
640,4.548750877380371,0.0009992090733348543
641,4.546471118927002,0.0009992066004851732
642,4.508399486541748,0.0009992041237792246
643,4.528044700622559,0.00099920164321703
644,4.484472751617432,0.0009991991587986104
645,4.5702033042907715,0.0009991966705239874
646,4.475670337677002,0.000999194178393182
647,4.579519748687744,0.0009991916824062161
648,4.53140115737915,0.0009991891825631106
649,4.502852916717529,0.0009991866788638874
650,4.523093223571777,0.0009991841713085678
651,4.504791736602783,0.0009991816598971734
652,4.526309013366699,0.0009991791446297255
653,4.496290683746338,0.000999176625506246
654,4.497323989868164,0.0009991741025267564
655,4.569896697998047,0.0009991715756912786
656,4.455002784729004,0.0009991690449998338
657,4.484120845794678,0.000999166510452444
658,4.558485507965088,0.0009991639720491313
659,4.5144758224487305,0.0009991614297899167
660,4.519733905792236,0.0009991588836748225
661,4.556450366973877,0.0009991563337038707
662,4.511389255523682,0.000999153779877083
663,4.48764705657959,0.0009991512221944816
664,4.502702236175537,0.0009991486606560876
665,4.459503173828125,0.000999146095261924
666,4.474863529205322,0.0009991435260120125
667,4.451240062713623,0.0009991409529063748
668,4.5163679122924805,0.0009991383759450335
669,4.450112342834473,0.0009991357951280103
670,4.447544097900391,0.0009991332104553273
671,4.4791436195373535,0.0009991306219270073
672,4.41587495803833,0.000999128029543072
673,4.5099663734436035,0.0009991254333035437
674,4.520370006561279,0.000999122833208445
675,4.49448299407959,0.000999120229257798
676,4.49388313293457,0.0009991176214516249
677,4.500077247619629,0.0009991150097899482
678,4.529168128967285,0.0009991123942727905
679,4.525160312652588,0.000999109774900174
680,4.554924964904785,0.0009991071516721214
681,4.497628211975098,0.0009991045245886553
682,4.438745975494385,0.000999101893649798
683,4.49459171295166,0.0009990992588555718
684,4.445565700531006,0.000999096620206
685,4.486522674560547,0.000999093977701105
686,4.483194351196289,0.000999091331340909
687,4.5180230140686035,0.0009990886811254355
688,4.469494819641113,0.0009990860270547067
689,4.453414440155029,0.0009990833691287458
690,4.467927932739258,0.0009990807073475753
691,4.45694637298584,0.0009990780417112183
692,4.399631023406982,0.0009990753722196972
693,4.458775520324707,0.0009990726988730353
694,4.439207553863525,0.0009990700216712556
695,4.507587909698486,0.000999067340614381
696,4.444984436035156,0.0009990646557024344
697,4.473465442657471,0.000999061966935439
698,4.441627025604248,0.0009990592743134177
699,4.46880578994751,0.0009990565778363939
700,4.434850215911865,0.0009990538775043905
701,4.472471714019775,0.0009990511733174307
702,4.433679580688477,0.000999048465275538
