step,lr,Metrics/loss
10,0.0003,45.88774824142456
20,0.0003,45.6849627494812
30,0.0003,44.84641885757446
40,0.0003,43.36900186538696
50,0.0003,41.58129405975342
60,0.0003,40.16570067405701
70,0.0003,38.66441750526428
80,0.0003,37.32515072822571
90,0.0003,36.09385395050049
100,0.000294,34.972203731536865
110,0.000294,33.769484758377075
120,0.000294,32.725974798202515
130,0.000294,31.458139419555664
140,0.000294,30.125092267990112
150,0.000294,28.97017812728882
160,0.000294,27.197434425354004
170,0.000294,24.65783429145813
180,0.000294,21.12499690055847
190,0.000294,17.810047268867493
200,0.00028812,15.329744577407837
210,0.00028812,12.883168816566467
220,0.00028812,10.737700879573822
230,0.00028812,8.566758215427399
240,0.00028812,6.700001358985901
250,0.00028812,4.783633470535278
260,0.00028812,3.1903263330459595
270,0.00028812,1.9321466386318207
280,0.00028812,1.0036093890666962
290,0.00028812,0.5413937866687775
300,0.0002823576,0.34197041392326355
310,0.0002823576,0.25359530933201313
320,0.0002823576,0.20036091655492783
330,0.0002823576,0.16535299457609653
340,0.0002823576,0.13726499117910862
350,0.0002823576,0.11542409937828779
360,0.0002823576,0.0995057038962841
370,0.0002823576,0.08627585135400295
380,0.0002823576,0.07585702603682876
390,0.0002823576,0.06698366021737456
400,0.000276710448,0.05969977332279086
410,0.000276710448,0.05345531878992915
420,0.000276710448,0.04851866513490677
430,0.000276710448,0.04374068696051836
440,0.000276710448,0.03986243181861937
450,0.000276710448,0.03594720782712102
460,0.000276710448,0.03298701485618949
470,0.000276710448,0.03007937199436128
480,0.000276710448,0.027657214319333434
490,0.000276710448,0.025501429103314877
500,0.00027117623904,0.023452980676665902
510,0.00027117623904,0.02174205076880753
520,0.00027117623904,0.020134341320954263
530,0.00027117623904,0.018553823698312044
540,0.00027117623904,0.017326563713140786
550,0.00027117623904,0.016009273007512093
560,0.00027117623904,0.014885136974044144
570,0.00027117623904,0.013891843613237143
580,0.00027117623904,0.012890977202914655
590,0.00027117623904,0.012090373667888343
600,0.00026575271425920003,0.011292692390270531
610,0.00026575271425920003,0.010431909002363682
620,0.00026575271425920003,0.009856048331130296
630,0.00026575271425920003,0.009121591108851135
640,0.00026575271425920003,0.008614478865638375
650,0.00026575271425920003,0.008035161590669304
660,0.00026575271425920003,0.0076327535207383335
670,0.00026575271425920003,0.007081740768626332
680,0.00026575271425920003,0.006672497314866632
690,0.00026575271425920003,0.006221342540811747
700,0.000260437659974016,0.005879899254068732
710,0.000260437659974016,0.005499924533069134
720,0.000260437659974016,0.0051812074962072074
730,0.000260437659974016,0.004912182746920735
740,0.000260437659974016,0.004581449058605358
750,0.000260437659974016,0.00432529512909241
760,0.000260437659974016,0.0040558407781645656
770,0.000260437659974016,0.003855648566968739
780,0.000260437659974016,0.0036013661010656506
790,0.000260437659974016,0.0033913684310391545
800,0.0002552289067745357,0.003193170006852597
810,0.0002552289067745357,0.0029983142158016562
820,0.0002552289067745357,0.002849170326953754
830,0.0002552289067745357,0.002670647285412997
840,0.0002552289067745357,0.0025400297599844635
850,0.0002552289067745357,0.0023986605665413663
860,0.0002552289067745357,0.00226022869173903
870,0.0002552289067745357,0.00212885309883859
880,0.0002552289067745357,0.002011202202993445
890,0.0002552289067745357,0.0019015627331100404
900,0.00025012432863904497,0.0017919720703503117
910,0.00025012432863904497,0.0016993784229271114
920,0.00025012432863904497,0.0016019713220885023
930,0.00025012432863904497,0.0015197738975984976
940,0.00025012432863904497,0.0014311371051007882
950,0.00025012432863904497,0.0013566549750976264
960,0.00025012432863904497,0.0012762883125105873
970,0.00025012432863904497,0.0012102491746190935
980,0.00025012432863904497,0.001141112152254209
990,0.00025012432863904497,0.00108187337173149
1000,0.00024512184206626405,0.0010303692761226557
1010,0.00024512184206626405,0.0009721911701490171
