step,lr,Metrics/loss
10,0.0003,45.88774824142456
20,0.0003,45.6849627494812
30,0.0003,44.84641885757446
40,0.0003,43.36900186538696
50,0.0003,41.58129405975342
60,0.0003,40.16570067405701
70,0.0003,38.66441750526428
80,0.0003,37.32515072822571
90,0.0003,36.09385395050049
100,0.0003,34.972203731536865
110,0.0003,33.80913162231445
120,0.0003,32.70032858848572
130,0.0003,31.44630765914917
140,0.0003,30.086381196975708
150,0.0003,28.817734718322754
160,0.0003,26.326679706573486
170,0.0003,22.95557951927185
180,0.0003,19.479678630828857
190,0.0003,16.405211925506592
200,0.0003,13.929758310317993
210,0.0003,11.616596817970276
220,0.0003,9.279253542423248
230,0.0003,7.073013603687286
240,0.0003,5.0809570252895355
250,0.0003,3.2103183269500732
260,0.0003,1.8094361126422882
270,0.0003,1.0317374393343925
280,0.0003,0.5513949207961559
290,0.0003,0.3468683138489723
300,0.0003,0.24990014359354973
310,0.0003,0.1956122498959303
320,0.0003,0.15929807350039482
330,0.0003,0.13369587063789368
340,0.0003,0.11229590233415365
350,0.0003,0.09609397035092115
360,0.0003,0.08314386289566755
370,0.0003,0.07287792628630996
380,0.0003,0.06457802606746554
390,0.0003,0.057272971142083406
400,0.0003,0.051158586982637644
410,0.0003,0.0460846247151494
420,0.0003,0.041680412366986275
430,0.0003,0.037697159219533205
440,0.0003,0.03430884308181703
450,0.0003,0.03095739963464439
460,0.0003,0.028489282820373774
470,0.0003,0.025957563193514943
480,0.0003,0.023796065477654338
490,0.0003,0.022014611633494496
500,0.0003,0.020227475790306926
510,0.0003,0.018727230140939355
520,0.0003,0.01730896416120231
530,0.0003,0.01594261615537107
540,0.0003,0.014884564094245434
550,0.0003,0.013723442796617746
560,0.0003,0.012763313483446836
570,0.0003,0.011938816751353443
580,0.0003,0.01101570890750736
590,0.0003,0.010335863451473415
600,0.0003,0.00967118062544614
610,0.0003,0.00890770455589518
620,0.0003,0.008403413405176252
630,0.0003,0.007751369441393763
640,0.0003,0.007324159960262477
650,0.0003,0.006839081703219563
660,0.0003,0.0064797745435498655
670,0.0003,0.005985947616863996
680,0.0003,0.005651189596392214
690,0.0003,0.005249859415926039
700,0.0003,0.004964395920978859
710,0.0003,0.004636718920664862
720,0.0003,0.004360163060482591
730,0.0003,0.004126611922401935
740,0.0003,0.00384733296232298
750,0.0003,0.0036114070389885455
760,0.0003,0.003395359468413517
770,0.0003,0.003226335276849568
780,0.0003,0.0030038515105843544
790,0.0003,0.0028268425667192787
800,0.0003,0.002650763199198991
810,0.0003,0.0024979016452562064
820,0.0003,0.00235816792701371
830,0.0003,0.002210461170761846
840,0.0003,0.002101084784953855
850,0.0003,0.0019799902802333236
860,0.0003,0.0018591011321404949
870,0.0003,0.0017468458536313847
880,0.0003,0.0016469972033519298
890,0.0003,0.0015570408286293969
900,0.0003,0.001464598230086267
910,0.0003,0.0013883989013265818
920,0.0003,0.0013034628645982593
930,0.0003,0.0012370511904009618
940,0.0003,0.0011618142234510742
950,0.0003,0.0010999991282005794
960,0.0003,0.0010339444343117066
970,0.0003,0.0009785753281903453
980,0.0003,0.0009205609676428139
990,0.0003,0.0008727146196179092
1000,0.0003,0.0008269837780972011
1010,0.00029699999999999996,0.0007804315246175975
1020,0.00029403,0.0007339741205214523
1030,0.0002910897,0.0006880819782963954
1040,0.000288178803,0.0006560046749655157
1050,0.00028529701496999996,0.0006224815078894608
1060,0.0002824440448203,0.000587438880756963
1070,0.00027961960437209696,0.0005544651721720584
1080,0.000276823408328376,0.0005282779784465674
1090,0.00027405517424509225,0.0004995554554625414
1100,0.0002713146225026413,0.00047355178685393184
1110,0.0002686014762776149,0.0004493033775361255
1120,0.00026591546151483875,0.00042829790254472755
1130,0.00026325630689969036,0.00040518614696338773
1140,0.00026062374383069347,0.00038773659980506636
